cell,gene,expr_real,expr_wt,expr_ko,diff
2297,FOXM1,0.0,3.0,0.0,-3.0
2298,FOXM1,1.0,1.0,5.0,4.0
2299,FOXM1,0.0,1.0,1.0,0.0
2300,FOXM1,1.0,0.0,0.0,0.0
2301,FOXM1,0.0,1.0,0.0,-1.0
2302,FOXM1,0.0,1.0,0.0,-1.0
2303,FOXM1,3.0,0.0,2.0,2.0
2304,FOXM1,0.0,0.0,0.0,0.0
2305,FOXM1,0.0,0.0,0.0,0.0
2306,FOXM1,0.0,1.0,0.0,-1.0
2307,FOXM1,0.0,1.0,1.0,0.0
2308,FOXM1,0.0,2.0,0.0,-2.0
2309,FOXM1,0.0,1.0,0.0,-1.0
2310,FOXM1,0.0,0.0,0.0,0.0
2311,FOXM1,0.0,0.0,0.0,0.0
2312,FOXM1,0.0,3.0,0.0,-3.0
2313,FOXM1,0.0,0.0,0.0,0.0
2314,FOXM1,0.0,0.0,0.0,0.0
2315,FOXM1,1.0,0.0,0.0,0.0
2316,FOXM1,0.0,0.0,0.0,0.0
2317,FOXM1,0.0,2.0,0.0,-2.0
2318,FOXM1,0.0,2.0,0.0,-2.0
2319,FOXM1,1.0,0.0,0.0,0.0
2320,FOXM1,0.0,0.0,1.0,1.0
2321,FOXM1,0.0,0.0,0.0,0.0
2322,FOXM1,5.0,2.0,2.0,0.0
2323,FOXM1,0.0,0.0,0.0,0.0
2324,FOXM1,0.0,0.0,0.0,0.0
2325,FOXM1,0.0,0.0,0.0,0.0
2326,FOXM1,0.0,1.0,0.0,-1.0
2327,FOXM1,0.0,0.0,0.0,0.0
2328,FOXM1,0.0,1.0,0.0,-1.0
2329,FOXM1,0.0,1.0,0.0,-1.0
2330,FOXM1,3.0,3.0,0.0,-3.0
2331,FOXM1,0.0,2.0,0.0,-2.0
2332,FOXM1,0.0,0.0,0.0,0.0
2333,FOXM1,2.0,1.0,0.0,-1.0
2334,FOXM1,1.0,0.0,0.0,0.0
2335,FOXM1,1.0,2.0,0.0,-2.0
2336,FOXM1,0.0,1.0,0.0,-1.0
2337,FOXM1,1.0,1.0,0.0,-1.0
2338,FOXM1,0.0,0.0,0.0,0.0
2339,FOXM1,0.0,2.0,0.0,-2.0
2340,FOXM1,0.0,0.0,0.0,0.0
2341,FOXM1,2.0,0.0,0.0,0.0
2342,FOXM1,0.0,0.0,0.0,0.0
2343,FOXM1,0.0,1.0,0.0,-1.0
2344,FOXM1,0.0,0.0,2.0,2.0
2345,FOXM1,0.0,0.0,0.0,0.0
2346,FOXM1,0.0,1.0,0.0,-1.0
2347,FOXM1,0.0,2.0,0.0,-2.0
2348,FOXM1,2.0,0.0,0.0,0.0
2349,FOXM1,0.0,0.0,0.0,0.0
2350,FOXM1,1.0,0.0,0.0,0.0
2351,FOXM1,1.0,4.0,0.0,-4.0
2352,FOXM1,0.0,0.0,0.0,0.0
2353,FOXM1,0.0,0.0,0.0,0.0
2354,FOXM1,0.0,0.0,0.0,0.0
2355,FOXM1,0.0,0.0,0.0,0.0
2356,FOXM1,0.0,1.0,0.0,-1.0
2357,FOXM1,0.0,0.0,0.0,0.0
2358,FOXM1,0.0,0.0,0.0,0.0
2359,FOXM1,0.0,0.0,0.0,0.0
2360,FOXM1,0.0,0.0,0.0,0.0
2361,FOXM1,0.0,3.0,0.0,-3.0
2362,FOXM1,0.0,0.0,0.0,0.0
2363,FOXM1,2.0,1.0,0.0,-1.0
2364,FOXM1,0.0,0.0,0.0,0.0
2365,FOXM1,4.0,2.0,0.0,-2.0
2366,FOXM1,0.0,0.0,0.0,0.0
2367,FOXM1,0.0,2.0,0.0,-2.0
2368,FOXM1,0.0,1.0,0.0,-1.0
2369,FOXM1,0.0,0.0,0.0,0.0
2370,FOXM1,0.0,1.0,0.0,-1.0
2371,FOXM1,0.0,0.0,0.0,0.0
2372,FOXM1,0.0,1.0,0.0,-1.0
2373,FOXM1,0.0,0.0,0.0,0.0
2374,FOXM1,0.0,0.0,0.0,0.0
2375,FOXM1,0.0,0.0,0.0,0.0
2376,FOXM1,0.0,0.0,0.0,0.0
2377,FOXM1,0.0,0.0,0.0,0.0
2378,FOXM1,0.0,3.0,0.0,-3.0
2379,FOXM1,0.0,0.0,0.0,0.0
2380,FOXM1,0.0,2.0,0.0,-2.0
2381,FOXM1,0.0,0.0,0.0,0.0
2382,FOXM1,0.0,0.0,1.0,1.0
2383,FOXM1,1.0,0.0,0.0,0.0
2384,FOXM1,0.0,3.0,0.0,-3.0
2385,FOXM1,0.0,0.0,0.0,0.0
2386,FOXM1,0.0,1.0,0.0,-1.0
2387,FOXM1,0.0,0.0,0.0,0.0
2388,FOXM1,0.0,0.0,0.0,0.0
2389,FOXM1,0.0,1.0,0.0,-1.0
2390,FOXM1,0.0,0.0,0.0,0.0
2391,FOXM1,0.0,0.0,0.0,0.0
2392,FOXM1,1.0,1.0,0.0,-1.0
2393,FOXM1,2.0,2.0,0.0,-2.0
2394,FOXM1,0.0,2.0,0.0,-2.0
2395,FOXM1,0.0,0.0,0.0,0.0
2396,FOXM1,4.0,0.0,0.0,0.0
2397,FOXM1,0.0,0.0,0.0,0.0
2398,FOXM1,0.0,1.0,0.0,-1.0
2399,FOXM1,0.0,0.0,0.0,0.0
2400,FOXM1,0.0,0.0,0.0,0.0
2401,FOXM1,0.0,3.0,0.0,-3.0
2402,FOXM1,2.0,0.0,0.0,0.0
2403,FOXM1,1.0,0.0,0.0,0.0
2404,FOXM1,0.0,1.0,0.0,-1.0
2405,FOXM1,1.0,2.0,0.0,-2.0
2406,FOXM1,0.0,0.0,0.0,0.0
2407,FOXM1,1.0,3.0,0.0,-3.0
2408,FOXM1,0.0,1.0,0.0,-1.0
2409,FOXM1,0.0,0.0,0.0,0.0
2410,FOXM1,1.0,0.0,0.0,0.0
2411,FOXM1,1.0,0.0,0.0,0.0
2412,FOXM1,1.0,2.0,0.0,-2.0
2413,FOXM1,0.0,1.0,0.0,-1.0
2414,FOXM1,0.0,3.0,0.0,-3.0
2415,FOXM1,0.0,0.0,0.0,0.0
2416,FOXM1,0.0,1.0,0.0,-1.0
2417,FOXM1,0.0,0.0,0.0,0.0
2418,FOXM1,1.0,0.0,0.0,0.0
2419,FOXM1,0.0,0.0,0.0,0.0
2420,FOXM1,0.0,1.0,0.0,-1.0
2421,FOXM1,0.0,0.0,0.0,0.0
2422,FOXM1,0.0,0.0,0.0,0.0
2423,FOXM1,0.0,0.0,0.0,0.0
2424,FOXM1,0.0,0.0,0.0,0.0
2425,FOXM1,0.0,2.0,0.0,-2.0
2426,FOXM1,0.0,0.0,0.0,0.0
2427,FOXM1,0.0,0.0,0.0,0.0
2428,FOXM1,2.0,2.0,0.0,-2.0
2429,FOXM1,0.0,1.0,0.0,-1.0
2430,FOXM1,0.0,0.0,0.0,0.0
2431,FOXM1,0.0,2.0,0.0,-2.0
2432,FOXM1,0.0,0.0,0.0,0.0
2433,FOXM1,0.0,1.0,0.0,-1.0
2434,FOXM1,0.0,1.0,0.0,-1.0
2435,FOXM1,0.0,1.0,0.0,-1.0
2436,FOXM1,0.0,1.0,0.0,-1.0
2437,FOXM1,1.0,0.0,0.0,0.0
2438,FOXM1,1.0,0.0,0.0,0.0
2439,FOXM1,0.0,0.0,0.0,0.0
2440,FOXM1,0.0,0.0,0.0,0.0
2441,FOXM1,0.0,3.0,0.0,-3.0
2442,FOXM1,0.0,0.0,0.0,0.0
2443,FOXM1,2.0,0.0,0.0,0.0
2444,FOXM1,0.0,0.0,0.0,0.0
2445,FOXM1,0.0,0.0,0.0,0.0
2446,FOXM1,0.0,0.0,0.0,0.0
2447,FOXM1,0.0,0.0,0.0,0.0
2448,FOXM1,0.0,0.0,0.0,0.0
2449,FOXM1,0.0,1.0,0.0,-1.0
2450,FOXM1,0.0,2.0,0.0,-2.0
2451,FOXM1,0.0,0.0,0.0,0.0
2452,FOXM1,0.0,0.0,0.0,0.0
2453,FOXM1,0.0,1.0,0.0,-1.0
2454,FOXM1,0.0,0.0,0.0,0.0
2455,FOXM1,1.0,0.0,0.0,0.0
2456,FOXM1,0.0,2.0,0.0,-2.0
2457,FOXM1,0.0,0.0,0.0,0.0
2458,FOXM1,1.0,2.0,0.0,-2.0
2459,FOXM1,1.0,2.0,0.0,-2.0
2460,FOXM1,0.0,1.0,0.0,-1.0
2461,FOXM1,5.0,0.0,0.0,0.0
2462,FOXM1,0.0,0.0,0.0,0.0
2463,FOXM1,0.0,0.0,0.0,0.0
2464,FOXM1,0.0,1.0,0.0,-1.0
2465,FOXM1,1.0,0.0,0.0,0.0
2466,FOXM1,1.0,0.0,0.0,0.0
2467,FOXM1,0.0,0.0,0.0,0.0
2468,FOXM1,0.0,0.0,0.0,0.0
2469,FOXM1,1.0,2.0,0.0,-2.0
2470,FOXM1,0.0,0.0,0.0,0.0
2471,FOXM1,1.0,2.0,0.0,-2.0
2472,FOXM1,0.0,1.0,0.0,-1.0
2473,FOXM1,0.0,0.0,0.0,0.0
2474,FOXM1,1.0,0.0,0.0,0.0
2475,FOXM1,0.0,0.0,0.0,0.0
2476,FOXM1,0.0,0.0,0.0,0.0
2477,FOXM1,0.0,0.0,0.0,0.0
2478,FOXM1,1.0,1.0,0.0,-1.0
2479,FOXM1,1.0,5.0,1.0,-4.0
2480,FOXM1,1.0,2.0,0.0,-2.0
2481,FOXM1,0.0,0.0,1.0,1.0
2482,FOXM1,0.0,0.0,0.0,0.0
2483,FOXM1,0.0,2.0,0.0,-2.0
2484,FOXM1,0.0,1.0,0.0,-1.0
2485,FOXM1,1.0,0.0,0.0,0.0
2486,FOXM1,0.0,0.0,0.0,0.0
2487,FOXM1,1.0,0.0,0.0,0.0
2488,FOXM1,0.0,2.0,0.0,-2.0
2489,FOXM1,0.0,2.0,0.0,-2.0
2490,FOXM1,0.0,0.0,0.0,0.0
2491,FOXM1,0.0,0.0,0.0,0.0
2492,FOXM1,0.0,0.0,0.0,0.0
2493,FOXM1,0.0,1.0,0.0,-1.0
2494,FOXM1,0.0,0.0,0.0,0.0
2495,FOXM1,0.0,1.0,0.0,-1.0
2496,FOXM1,0.0,0.0,0.0,0.0
2497,FOXM1,1.0,0.0,0.0,0.0
2498,FOXM1,0.0,0.0,0.0,0.0
2499,FOXM1,0.0,0.0,0.0,0.0
2500,FOXM1,0.0,1.0,0.0,-1.0
2501,FOXM1,1.0,0.0,0.0,0.0
2502,FOXM1,1.0,0.0,0.0,0.0
2503,FOXM1,5.0,0.0,0.0,0.0
2504,FOXM1,0.0,1.0,0.0,-1.0
2505,FOXM1,0.0,0.0,0.0,0.0
2506,FOXM1,1.0,1.0,0.0,-1.0
2507,FOXM1,0.0,0.0,0.0,0.0
2508,FOXM1,1.0,1.0,0.0,-1.0
2509,FOXM1,0.0,1.0,1.0,0.0
2510,FOXM1,0.0,0.0,0.0,0.0
2511,FOXM1,0.0,0.0,0.0,0.0
2512,FOXM1,2.0,0.0,0.0,0.0
2513,FOXM1,0.0,0.0,0.0,0.0
2514,FOXM1,0.0,0.0,0.0,0.0
2515,FOXM1,0.0,0.0,0.0,0.0
2516,FOXM1,1.0,0.0,0.0,0.0
2517,FOXM1,0.0,0.0,0.0,0.0
2518,FOXM1,2.0,2.0,0.0,-2.0
2519,FOXM1,0.0,1.0,0.0,-1.0
2520,FOXM1,1.0,0.0,0.0,0.0
2521,FOXM1,1.0,0.0,0.0,0.0
2522,FOXM1,0.0,0.0,0.0,0.0
2523,FOXM1,0.0,0.0,0.0,0.0
2524,FOXM1,0.0,0.0,0.0,0.0
2525,FOXM1,0.0,1.0,0.0,-1.0
2526,FOXM1,0.0,5.0,0.0,-5.0
2527,FOXM1,0.0,1.0,0.0,-1.0
2528,FOXM1,0.0,1.0,0.0,-1.0
2529,FOXM1,0.0,0.0,0.0,0.0
2530,FOXM1,1.0,2.0,0.0,-2.0
2531,FOXM1,0.0,1.0,0.0,-1.0
2532,FOXM1,0.0,0.0,0.0,0.0
2533,FOXM1,1.0,0.0,0.0,0.0
2534,FOXM1,0.0,1.0,0.0,-1.0
2535,FOXM1,0.0,0.0,0.0,0.0
2536,FOXM1,0.0,0.0,0.0,0.0
2537,FOXM1,0.0,2.0,0.0,-2.0
2538,FOXM1,0.0,0.0,0.0,0.0
2539,FOXM1,0.0,0.0,0.0,0.0
2540,FOXM1,1.0,1.0,0.0,-1.0
2541,FOXM1,1.0,3.0,0.0,-3.0
2542,FOXM1,0.0,0.0,0.0,0.0
2543,FOXM1,0.0,0.0,0.0,0.0
2544,FOXM1,0.0,0.0,0.0,0.0
2545,FOXM1,1.0,0.0,0.0,0.0
2546,FOXM1,0.0,0.0,0.0,0.0
2547,FOXM1,0.0,2.0,0.0,-2.0
2548,FOXM1,2.0,1.0,0.0,-1.0
2549,FOXM1,0.0,0.0,0.0,0.0
2550,FOXM1,0.0,0.0,0.0,0.0
2551,FOXM1,0.0,1.0,0.0,-1.0
2552,FOXM1,1.0,0.0,0.0,0.0
2553,FOXM1,0.0,1.0,0.0,-1.0
2554,FOXM1,0.0,0.0,0.0,0.0
2555,FOXM1,0.0,0.0,0.0,0.0
2556,FOXM1,2.0,0.0,0.0,0.0
2557,FOXM1,0.0,0.0,0.0,0.0
2558,FOXM1,0.0,0.0,0.0,0.0
2559,FOXM1,1.0,0.0,0.0,0.0
2560,FOXM1,0.0,0.0,0.0,0.0
2561,FOXM1,0.0,0.0,0.0,0.0
2562,FOXM1,0.0,0.0,0.0,0.0
2563,FOXM1,0.0,3.0,0.0,-3.0
2564,FOXM1,0.0,1.0,0.0,-1.0
2565,FOXM1,0.0,0.0,0.0,0.0
2566,FOXM1,0.0,0.0,0.0,0.0
2567,FOXM1,0.0,1.0,0.0,-1.0
2568,FOXM1,0.0,0.0,1.0,1.0
2569,FOXM1,0.0,0.0,0.0,0.0
2570,FOXM1,0.0,0.0,0.0,0.0
2571,FOXM1,1.0,1.0,0.0,-1.0
2572,FOXM1,0.0,0.0,0.0,0.0
2573,FOXM1,3.0,2.0,0.0,-2.0
2574,FOXM1,0.0,0.0,0.0,0.0
2575,FOXM1,0.0,0.0,0.0,0.0
2576,FOXM1,0.0,2.0,0.0,-2.0
2577,FOXM1,3.0,0.0,0.0,0.0
2578,FOXM1,2.0,1.0,0.0,-1.0
2579,FOXM1,0.0,0.0,0.0,0.0
2580,FOXM1,4.0,0.0,0.0,0.0
2581,FOXM1,0.0,0.0,0.0,0.0
2582,FOXM1,0.0,0.0,0.0,0.0
2583,FOXM1,0.0,0.0,0.0,0.0
2584,FOXM1,0.0,4.0,1.0,-3.0
2585,FOXM1,1.0,0.0,0.0,0.0
2586,FOXM1,0.0,1.0,0.0,-1.0
2587,FOXM1,0.0,0.0,0.0,0.0
2588,FOXM1,1.0,0.0,0.0,0.0
2589,FOXM1,0.0,1.0,0.0,-1.0
2590,FOXM1,0.0,1.0,0.0,-1.0
2591,FOXM1,0.0,0.0,0.0,0.0
2592,FOXM1,0.0,0.0,0.0,0.0
2593,FOXM1,0.0,1.0,0.0,-1.0
2594,FOXM1,3.0,1.0,0.0,-1.0
2595,FOXM1,0.0,0.0,0.0,0.0
2596,FOXM1,0.0,5.0,0.0,-5.0
2597,FOXM1,0.0,0.0,0.0,0.0
2598,FOXM1,0.0,1.0,0.0,-1.0
2599,FOXM1,0.0,2.0,0.0,-2.0
2600,FOXM1,6.0,0.0,0.0,0.0
2601,FOXM1,0.0,2.0,0.0,-2.0
2602,FOXM1,1.0,2.0,0.0,-2.0
2603,FOXM1,0.0,0.0,0.0,0.0
2604,FOXM1,0.0,0.0,0.0,0.0
2605,FOXM1,1.0,0.0,0.0,0.0
2606,FOXM1,1.0,0.0,0.0,0.0
2607,FOXM1,1.0,1.0,0.0,-1.0
2608,FOXM1,4.0,0.0,0.0,0.0
2609,FOXM1,1.0,0.0,0.0,0.0
2610,FOXM1,0.0,2.0,0.0,-2.0
2611,FOXM1,0.0,0.0,0.0,0.0
2612,FOXM1,1.0,3.0,0.0,-3.0
2613,FOXM1,0.0,0.0,0.0,0.0
2614,FOXM1,3.0,0.0,0.0,0.0
2615,FOXM1,0.0,1.0,0.0,-1.0
2616,FOXM1,0.0,1.0,0.0,-1.0
2617,FOXM1,0.0,1.0,0.0,-1.0
2618,FOXM1,0.0,0.0,0.0,0.0
2619,FOXM1,0.0,0.0,0.0,0.0
2620,FOXM1,0.0,0.0,0.0,0.0
2621,FOXM1,0.0,0.0,0.0,0.0
2622,FOXM1,3.0,1.0,0.0,-1.0
2623,FOXM1,0.0,0.0,0.0,0.0
2624,FOXM1,2.0,0.0,0.0,0.0
2625,FOXM1,1.0,3.0,0.0,-3.0
2626,FOXM1,0.0,2.0,0.0,-2.0
2627,FOXM1,0.0,0.0,0.0,0.0
2628,FOXM1,0.0,1.0,0.0,-1.0
2629,FOXM1,0.0,0.0,0.0,0.0
2630,FOXM1,0.0,0.0,0.0,0.0
2631,FOXM1,0.0,0.0,0.0,0.0
2632,FOXM1,0.0,0.0,0.0,0.0
2633,FOXM1,0.0,0.0,0.0,0.0
2634,FOXM1,1.0,1.0,0.0,-1.0
2635,FOXM1,0.0,0.0,0.0,0.0
2636,FOXM1,0.0,0.0,0.0,0.0
2637,FOXM1,0.0,0.0,0.0,0.0
2638,FOXM1,0.0,0.0,0.0,0.0
2639,FOXM1,0.0,0.0,0.0,0.0
2640,FOXM1,2.0,1.0,0.0,-1.0
2641,FOXM1,0.0,1.0,0.0,-1.0
2642,FOXM1,2.0,0.0,0.0,0.0
2643,FOXM1,0.0,0.0,0.0,0.0
2644,FOXM1,0.0,2.0,0.0,-2.0
2645,FOXM1,1.0,1.0,0.0,-1.0
2646,FOXM1,0.0,1.0,0.0,-1.0
2647,FOXM1,0.0,2.0,0.0,-2.0
2648,FOXM1,0.0,0.0,0.0,0.0
2649,FOXM1,0.0,0.0,0.0,0.0
2650,FOXM1,1.0,0.0,0.0,0.0
2651,FOXM1,0.0,0.0,0.0,0.0
2652,FOXM1,0.0,2.0,0.0,-2.0
2653,FOXM1,0.0,0.0,0.0,0.0
2654,FOXM1,0.0,0.0,0.0,0.0
2655,FOXM1,2.0,0.0,0.0,0.0
2656,FOXM1,0.0,2.0,0.0,-2.0
2657,FOXM1,0.0,0.0,0.0,0.0
2658,FOXM1,0.0,0.0,0.0,0.0
2659,FOXM1,2.0,0.0,0.0,0.0
2660,FOXM1,1.0,0.0,0.0,0.0
2661,FOXM1,0.0,0.0,0.0,0.0
2662,FOXM1,0.0,1.0,0.0,-1.0
2663,FOXM1,0.0,0.0,4.0,4.0
2664,FOXM1,0.0,0.0,0.0,0.0
2665,FOXM1,0.0,0.0,0.0,0.0
2666,FOXM1,0.0,0.0,0.0,0.0
2667,FOXM1,0.0,0.0,0.0,0.0
2668,FOXM1,0.0,0.0,0.0,0.0
2669,FOXM1,0.0,2.0,0.0,-2.0
2670,FOXM1,0.0,1.0,0.0,-1.0
2671,FOXM1,0.0,0.0,0.0,0.0
2672,FOXM1,0.0,0.0,0.0,0.0
2673,FOXM1,0.0,2.0,0.0,-2.0
2674,FOXM1,1.0,0.0,0.0,0.0
2675,FOXM1,0.0,1.0,0.0,-1.0
2676,FOXM1,2.0,0.0,0.0,0.0
2677,FOXM1,1.0,1.0,0.0,-1.0
2678,FOXM1,2.0,2.0,0.0,-2.0
2679,FOXM1,0.0,0.0,0.0,0.0
2680,FOXM1,0.0,0.0,0.0,0.0
2681,FOXM1,0.0,0.0,0.0,0.0
2682,FOXM1,0.0,1.0,0.0,-1.0
2683,FOXM1,0.0,0.0,0.0,0.0
2684,FOXM1,0.0,0.0,0.0,0.0
2685,FOXM1,0.0,0.0,0.0,0.0
2686,FOXM1,2.0,1.0,0.0,-1.0
2687,FOXM1,1.0,0.0,0.0,0.0
2688,FOXM1,0.0,1.0,0.0,-1.0
2689,FOXM1,3.0,0.0,0.0,0.0
2690,FOXM1,2.0,1.0,0.0,-1.0
2691,FOXM1,0.0,0.0,0.0,0.0
2692,FOXM1,0.0,2.0,0.0,-2.0
2693,FOXM1,0.0,1.0,0.0,-1.0
2694,FOXM1,0.0,0.0,0.0,0.0
2695,FOXM1,0.0,0.0,0.0,0.0
2696,FOXM1,0.0,0.0,0.0,0.0
2697,FOXM1,0.0,1.0,0.0,-1.0
2698,FOXM1,0.0,1.0,0.0,-1.0
2699,FOXM1,0.0,0.0,0.0,0.0
2700,FOXM1,0.0,0.0,0.0,0.0
2701,FOXM1,1.0,0.0,0.0,0.0
2702,FOXM1,0.0,1.0,0.0,-1.0
2703,FOXM1,0.0,2.0,0.0,-2.0
2704,FOXM1,2.0,0.0,0.0,0.0
2705,FOXM1,0.0,3.0,0.0,-3.0
2706,FOXM1,0.0,0.0,0.0,0.0
2707,FOXM1,0.0,1.0,0.0,-1.0
2708,FOXM1,0.0,0.0,0.0,0.0
2709,FOXM1,0.0,0.0,0.0,0.0
2710,FOXM1,2.0,2.0,0.0,-2.0
2711,FOXM1,0.0,2.0,0.0,-2.0
2712,FOXM1,0.0,0.0,0.0,0.0
2713,FOXM1,0.0,0.0,0.0,0.0
2714,FOXM1,0.0,0.0,0.0,0.0
2715,FOXM1,0.0,0.0,0.0,0.0
2716,FOXM1,0.0,0.0,0.0,0.0
2717,FOXM1,1.0,2.0,0.0,-2.0
2718,FOXM1,0.0,0.0,0.0,0.0
2719,FOXM1,0.0,1.0,0.0,-1.0
2720,FOXM1,0.0,0.0,0.0,0.0
2721,FOXM1,0.0,0.0,0.0,0.0
2722,FOXM1,1.0,2.0,0.0,-2.0
2723,FOXM1,0.0,0.0,0.0,0.0
2724,FOXM1,1.0,0.0,0.0,0.0
2725,FOXM1,0.0,2.0,0.0,-2.0
2726,FOXM1,4.0,0.0,0.0,0.0
2727,FOXM1,0.0,0.0,0.0,0.0
2728,FOXM1,2.0,0.0,0.0,0.0
2729,FOXM1,3.0,0.0,0.0,0.0
2730,FOXM1,1.0,0.0,0.0,0.0
2731,FOXM1,0.0,1.0,0.0,-1.0
2732,FOXM1,0.0,0.0,0.0,0.0
2733,FOXM1,0.0,2.0,0.0,-2.0
2734,FOXM1,0.0,0.0,1.0,1.0
2735,FOXM1,3.0,0.0,0.0,0.0
2736,FOXM1,0.0,0.0,0.0,0.0
2737,FOXM1,0.0,1.0,0.0,-1.0
2738,FOXM1,0.0,0.0,0.0,0.0
2739,FOXM1,0.0,0.0,0.0,0.0
2740,FOXM1,3.0,1.0,0.0,-1.0
2741,FOXM1,0.0,1.0,0.0,-1.0
2742,FOXM1,1.0,1.0,0.0,-1.0
2743,FOXM1,0.0,1.0,0.0,-1.0
2744,FOXM1,0.0,0.0,0.0,0.0
2745,FOXM1,0.0,2.0,0.0,-2.0
2746,FOXM1,0.0,0.0,0.0,0.0
2747,FOXM1,0.0,0.0,0.0,0.0
2748,FOXM1,0.0,0.0,0.0,0.0
2749,FOXM1,0.0,1.0,0.0,-1.0
2750,FOXM1,0.0,0.0,0.0,0.0
2751,FOXM1,0.0,0.0,0.0,0.0
2752,FOXM1,0.0,0.0,0.0,0.0
2753,FOXM1,1.0,1.0,0.0,-1.0
2754,FOXM1,0.0,4.0,0.0,-4.0
2755,FOXM1,6.0,1.0,0.0,-1.0
2756,FOXM1,0.0,1.0,0.0,-1.0
2757,FOXM1,0.0,0.0,0.0,0.0
2758,FOXM1,0.0,0.0,0.0,0.0
2759,FOXM1,1.0,0.0,0.0,0.0
2760,FOXM1,0.0,1.0,0.0,-1.0
2761,FOXM1,0.0,1.0,0.0,-1.0
2762,FOXM1,0.0,0.0,0.0,0.0
2763,FOXM1,0.0,0.0,0.0,0.0
2764,FOXM1,0.0,3.0,0.0,-3.0
2765,FOXM1,0.0,0.0,0.0,0.0
2766,FOXM1,1.0,0.0,0.0,0.0
2767,FOXM1,0.0,0.0,0.0,0.0
2768,FOXM1,0.0,0.0,0.0,0.0
2769,FOXM1,0.0,0.0,0.0,0.0
2770,FOXM1,0.0,0.0,0.0,0.0
2771,FOXM1,0.0,0.0,0.0,0.0
2772,FOXM1,0.0,3.0,0.0,-3.0
2773,FOXM1,0.0,1.0,0.0,-1.0
2774,FOXM1,0.0,3.0,0.0,-3.0
2775,FOXM1,0.0,0.0,0.0,0.0
2776,FOXM1,6.0,0.0,0.0,0.0
2777,FOXM1,1.0,0.0,0.0,0.0
2778,FOXM1,2.0,0.0,0.0,0.0
2779,FOXM1,1.0,0.0,0.0,0.0
2780,FOXM1,0.0,0.0,1.0,1.0
2781,FOXM1,0.0,0.0,0.0,0.0
2782,FOXM1,0.0,0.0,0.0,0.0
2783,FOXM1,0.0,2.0,0.0,-2.0
2784,FOXM1,0.0,0.0,0.0,0.0
2785,FOXM1,2.0,2.0,0.0,-2.0
2786,FOXM1,2.0,2.0,0.0,-2.0
2787,FOXM1,0.0,1.0,0.0,-1.0
2788,FOXM1,3.0,0.0,0.0,0.0
2789,FOXM1,0.0,0.0,0.0,0.0
2790,FOXM1,0.0,0.0,0.0,0.0
2791,FOXM1,2.0,0.0,0.0,0.0
2792,FOXM1,0.0,0.0,0.0,0.0
2793,FOXM1,0.0,0.0,0.0,0.0
2794,FOXM1,1.0,1.0,0.0,-1.0
2795,FOXM1,0.0,0.0,0.0,0.0
2796,FOXM1,0.0,1.0,0.0,-1.0
2797,FOXM1,0.0,0.0,0.0,0.0
2798,FOXM1,0.0,1.0,0.0,-1.0
2799,FOXM1,0.0,6.0,0.0,-6.0
2800,FOXM1,0.0,1.0,0.0,-1.0
2801,FOXM1,0.0,0.0,0.0,0.0
2802,FOXM1,3.0,0.0,0.0,0.0
2803,FOXM1,1.0,0.0,0.0,0.0
2804,FOXM1,0.0,1.0,0.0,-1.0
2805,FOXM1,0.0,0.0,0.0,0.0
2806,FOXM1,0.0,0.0,0.0,0.0
2807,FOXM1,2.0,0.0,0.0,0.0
2808,FOXM1,1.0,0.0,0.0,0.0
2809,FOXM1,0.0,0.0,0.0,0.0
2810,FOXM1,0.0,0.0,0.0,0.0
2811,FOXM1,0.0,0.0,0.0,0.0
2812,FOXM1,0.0,0.0,0.0,0.0
2813,FOXM1,0.0,0.0,0.0,0.0
2814,FOXM1,1.0,0.0,0.0,0.0
2815,FOXM1,0.0,3.0,0.0,-3.0
2816,FOXM1,0.0,0.0,0.0,0.0
2817,FOXM1,0.0,0.0,0.0,0.0
2818,FOXM1,0.0,2.0,0.0,-2.0
2819,FOXM1,0.0,0.0,0.0,0.0
2820,FOXM1,0.0,1.0,0.0,-1.0
2821,FOXM1,5.0,0.0,0.0,0.0
2822,FOXM1,0.0,1.0,0.0,-1.0
2823,FOXM1,0.0,1.0,0.0,-1.0
2824,FOXM1,1.0,0.0,0.0,0.0
2825,FOXM1,0.0,0.0,0.0,0.0
2826,FOXM1,0.0,0.0,0.0,0.0
2827,FOXM1,0.0,1.0,0.0,-1.0
2828,FOXM1,0.0,2.0,0.0,-2.0
2829,FOXM1,0.0,0.0,0.0,0.0
2830,FOXM1,0.0,2.0,0.0,-2.0
2831,FOXM1,0.0,1.0,0.0,-1.0
2832,FOXM1,0.0,1.0,0.0,-1.0
2833,FOXM1,0.0,3.0,0.0,-3.0
2834,FOXM1,0.0,1.0,0.0,-1.0
2835,FOXM1,1.0,0.0,0.0,0.0
2836,FOXM1,0.0,0.0,0.0,0.0
2837,FOXM1,2.0,0.0,0.0,0.0
2838,FOXM1,0.0,0.0,0.0,0.0
2839,FOXM1,0.0,2.0,0.0,-2.0
2840,FOXM1,0.0,0.0,0.0,0.0
2841,FOXM1,0.0,1.0,0.0,-1.0
2842,FOXM1,0.0,0.0,0.0,0.0
2843,FOXM1,1.0,1.0,0.0,-1.0
2844,FOXM1,0.0,3.0,0.0,-3.0
2845,FOXM1,1.0,1.0,0.0,-1.0
2846,FOXM1,0.0,0.0,0.0,0.0
