gene,umap_x,umap_y,cluster
DNAJC24,16.774755,6.8889437,7
AC009403.1,3.6729252,-2.6196163,13
SLC5A3,-4.697828,5.9128127,4
NFKB2,7.405587,5.026985,9
ZNF106,1.8917837,17.047844,3
SNAPC3,5.5330663,-10.871684,1
DSN1,1.6687427,-7.5426927,1
PROX1,-6.514305,-1.680374,19
TRPC4AP,13.7776,17.30519,11
TGOLN2,6.372072,21.158518,17
PLAGL1,22.07252,-3.4699154,18
PRSS23,8.791262,-9.722776,1
BOD1L1,5.1349173,19.557634,3
PACSIN2,21.503778,0.7278213,7
PHF10,16.696909,4.492948,7
ERCC6L2,6.802131,-2.723748,13
DCAF1,22.503195,-2.1805222,18
WWP1,4.2117453,-2.85599,13
DHX29,9.355121,13.18969,0
ZBTB18,8.048345,7.644924,6
CBWD5,3.6502132,-2.0789938,13
TWF1,-4.655188,6.678923,4
DDX18,1.2283353,16.300043,3
KLHL13,6.015929,-7.409467,1
NCKAP5L,18.09449,8.201431,7
BCAM,16.4003,-6.6139636,18
PDP1,6.803223,5.3090205,9
MDM1,4.556965,4.6765623,9
SECISBP2L,18.012545,-6.9762044,18
ZBTB17,5.5854855,-6.78115,13
SLC38A1,9.460583,21.877401,17
GK5,2.725551,-7.9398117,1
TARBP1,20.153093,2.0599918,7
TTN,14.505432,20.300997,11
KCTD9,7.6958303,6.110891,9
PDE6D,8.460433,-0.4386801,13
GTF2H2C,6.658106,-7.4949207,1
PAFAH1B1,2.9069211,18.711355,3
RHOB,21.531149,0.7524775,7
HERC2,17.283495,12.810572,15
DST,16.748077,4.2590966,7
FBXL5,8.930361,-9.698113,1
LINC01091,6.3355,-3.3089592,13
DVL2,21.110004,11.017336,15
STK35,-4.895136,0.11329924,2
PTPN13,5.0811334,-0.48728058,13
REXO4,16.994234,12.461351,15
PCNX1,5.9380827,-10.754858,1
DUSP1,-4.4362235,7.330258,4
ZNF778,5.3427286,3.446403,9
HGSNAT,0.700417,-7.043216,1
DICER1-AS1,3.2677689,3.8298361,9
MALT1,5.545942,3.102292,9
ZFP37,3.4059105,-9.2537155,1
IPO9,22.481396,-0.56941164,18
TAB3,7.832286,6.2033424,9
NEFM,6.577721,10.13206,5
E2F5,5.7415667,-10.454287,1
CKS1B,-4.5351067,7.155232,4
FASTKD2,22.322865,-3.8013701,18
HMGB3,4.280885,19.229143,3
AC008124.1,10.938072,11.890573,0
NPLOC4,22.66922,-0.42847168,18
SPHK2,-6.7466702,0.05980807,19
ABL2,4.8420806,-10.11776,1
IDE,3.5306022,-8.932898,1
NPIPB5,3.722823,4.8465667,9
TEAD4,22.915636,-0.23600774,18
MAPK8IP3,6.0279646,5.1404386,9
USP8,17.28555,7.8251677,7
RCOR3,12.285499,17.00987,11
SLX4IP,3.3426867,-8.855092,1
SGCE,-4.55433,4.859575,4
ZBTB48,-5.6838927,0.13744426,2
ZNF426,4.336848,-9.748776,1
PLAT,2.9381971,-0.8451235,13
MAFF,9.916559,15.787274,0
AC009041.2,4.6149764,-2.1848078,13
FBXO46,5.913453,3.1779995,9
KIF3A,2.1317153,-7.5285044,1
INPPL1,22.703268,-4.30269,18
VIRMA,9.285926,12.857843,0
ZBTB5,6.0867395,3.7362704,9
ANKRD36,-6.3664904,0.16205157,19
AC124798.1,3.390469,-2.3861446,13
OTUD4,22.128708,-3.7399015,18
CLSPN,9.367956,1.7274531,18
SGO1,-6.974351,0.33582875,19
SDCCAG8,20.216135,1.4914631,7
DIS3,20.604649,-5.9053245,18
COG6,3.4990988,3.229336,9
C2CD3,-4.8803,0.18482551,2
ALKBH2,18.113577,8.1256,7
SLC8B1,7.131928,5.9134173,9
IFI27,7.585366,6.4617286,9
ARHGAP24,21.355494,1.0084077,7
DNAJC3,13.457766,12.006444,15
ZNF316,13.352886,-7.7020006,18
RNMT,4.387197,19.114769,3
ENGASE,6.097424,5.163777,9
ASXL2,18.024694,-6.749683,18
TYK2,19.861301,1.6690485,7
CEBPD,0.16217032,14.83042,10
KLHL20,6.045046,-3.1254723,13
CKAP2L,5.0939207,7.6957006,9
OFD1,21.52282,0.76696545,7
ZNF35,7.8517566,-1.7184016,13
METTL4,-6.8737683,0.15202841,19
CCNL2,6.5435233,20.865473,17
YTHDC1,5.953738,20.358511,17
TMEM116,9.05947,1.0159092,13
DAG1,8.228976,22.232292,17
ZGRF1,5.447245,7.4269624,9
MYH9,16.493713,5.5720935,7
SLC25A29,14.335684,-7.329553,18
CRYBG3,15.325388,-6.592221,18
SORL1,-6.514599,-2.2013195,19
ROBO1,12.924836,11.937676,0
BX890604.1,6.5164175,-2.866211,13
PPP1R3B,7.6292124,5.270613,9
TAOK3,18.854029,8.385362,7
EXT1,19.75406,-6.2956233,18
AC006064.4,6.9007998,9.499958,5
CCDC141,16.668478,6.0666375,7
TET2,15.940759,12.412655,15
EIF2B4,17.382318,7.091933,7
RSRC1,13.479192,21.280882,11
TTC37,9.539141,21.862423,17
SMARCAD1,20.51878,1.7160933,7
PPP5C,20.766445,11.677124,15
CTSC,20.022131,9.060767,15
ZNF788P,5.6380734,7.262027,9
TMEM161B-AS1,3.3012495,-9.162589,1
TET1,4.051131,19.112396,3
USF3,3.6417773,-8.9895,1
LMO7,13.456575,21.225939,11
CAPN5,9.205487,1.6994156,13
BDP1,4.755394,19.21076,3
ZNF519,3.9883056,4.893912,9
RACGAP1,-6.7087054,-0.5692936,19
PCLAF,2.0218213,16.858892,3
NUP35,9.128418,1.1483817,13
NRXN1,6.7589264,-10.882239,1
ZNF800,21.29491,1.0506601,7
IMPACT,3.3285275,-8.963925,1
PSMC3IP,5.682886,-2.403484,13
MSH6,9.919631,12.051163,0
IL6ST,10.15929,16.189835,0
ALCAM,5.6402225,-2.6606407,13
R3HDM1,18.187508,2.5263262,7
CCDC18,-6.9479356,-0.05383344,19
ZNF720,6.94757,-11.182609,1
PLAA,22.03654,-4.5106816,18
PPP2R3B,-6.942789,0.036722817,19
FAM111B,5.2533937,4.074834,9
ATG7,4.5236354,-2.1863484,13
HOOK2,21.548573,0.80783725,7
VASH2,4.462772,-1.723294,13
SOX4,0.13025075,13.745957,10
VPS53,20.101902,9.15119,15
BTBD3,16.86167,6.9342985,7
IRGQ,6.632967,-10.86101,1
AUTS2,9.228162,1.3865328,13
FTX,14.536486,-6.8940144,18
UGGT2,19.721792,-6.1946344,18
CPD,-4.0391164,1.3546802,2
NSMAF,6.848562,-2.6934803,13
HMGB2,-3.6796181,8.398541,16
CHFR,2.6271327,-7.795554,1
CARD8,5.8064666,2.7772546,9
EPS15L1,22.927137,-0.42544064,18
LMBR1,5.4908195,-2.2974994,13
GSTCD,8.50812,-0.65142435,13
TPM3,1.237334,16.418028,3
ABI2,3.2284431,19.085323,3
SNED1,3.6572652,3.6016996,9
PSMA6,18.437038,2.5372703,7
ZMYM2,14.941394,20.190302,11
ZNF197,8.502882,-9.716846,1
ZNF423,-3.7845278,0.7464596,2
RETREG3,12.453451,-8.263978,1
ARMCX4,6.076609,3.939702,9
LAMA2,-4.705859,5.6296997,4
ARL5B,11.888658,16.93242,0
ID3,0.46859226,14.021904,10
NKIRAS1,8.513417,-9.592492,1
MDN1,17.173147,4.132177,7
ZNF207,-0.35024938,14.537307,10
CHD8,18.402443,7.7368236,7
RBBP9,6.725342,-2.928414,13
PIGW,3.2872798,3.2492843,9
RBL1,6.761678,-3.1837935,13
ARMC1,16.4578,12.42833,15
TRA2A,0.03395001,14.920971,10
SETBP1,4.993714,-1.8433559,13
ARHGAP19,6.7396283,8.063241,6
SLC25A4,10.355108,16.195557,0
SENP5,9.5624695,15.700346,0
UBXN2B,7.344899,5.312198,9
ZSCAN26,5.569674,3.3476095,9
MTMR12,4.429147,-7.960918,1
TP53BP1,7.954487,-10.406856,1
EPB41,15.692376,-6.9417286,18
ANKDD1A,7.2250376,4.488247,9
MYMX,6.710812,7.9236307,6
CAPN6,0.100870095,13.66598,10
DNA2,2.98144,4.6051083,9
KANSL1L,14.34159,12.309515,15
TUT4,1.149508,16.417255,3
MAP9,5.9865475,-10.519975,1
PLEKHF2,-6.139925,-1.0250918,14
WASHC1,20.993233,-5.195904,18
CBL,17.164568,6.9553337,7
NBPF19,6.0349684,6.44211,9
RNF123,8.535985,-0.2896536,13
HERPUD1,14.530061,17.908749,11
AC097534.2,20.328836,10.885785,15
SLC39A14,6.766447,-8.020587,1
CDC42SE2,19.173485,2.5533195,7
RIT1,17.87909,12.786523,15
FASTKD1,14.120122,-7.1789904,18
SS18L1,19.48162,-5.737857,18
PPP2R5C,13.40736,12.0025425,15
TEX10,21.458715,0.853555,7
USP3,13.916082,17.359045,11
ECT2,-3.803342,0.93493164,2
BCL2L11,20.744576,9.856389,15
ANKRD20A8P,6.585326,7.2639,6
TMEM39A,16.933514,2.9384036,7
PICALM,10.050906,12.136205,0
HUWE1,9.651252,12.354196,0
EIF3J,9.04206,21.920593,17
HNRNPM,0.27267194,15.820368,10
CTNND1,11.847629,21.522411,17
ANAPC5,7.907043,21.914568,17
CCDC130,17.1576,3.1455495,7
SLC17A9,3.43805,-1.3966767,13
CCDC88A,5.375071,19.785378,17
CEP83,18.370247,-6.840303,18
TUBA1B,-3.5822244,8.722474,16
SEC24A,9.165236,-7.823802,1
MED25,18.391575,-6.671876,18
AC008741.2,4.847376,-0.69700694,13
MITD1,17.451637,12.834321,15
MAPK12,5.6102796,-3.3267334,13
