gene,umap_x,umap_y,cluster
REV1,24.953573,8.339238,0
NSRP1,22.818382,7.535581,2
AL354822.1,26.750748,4.015269,3
AC024475.1,26.225151,5.824817,0
SLC16A7,24.237225,7.9669347,0
COPS2,24.163782,2.988758,8
EEF2K,23.101648,7.003571,2
PCDHA9,24.744503,4.734119,7
DOCK5,23.921236,3.7098837,4
SMPDL3A,22.695557,1.5929006,8
ELK3,23.683437,5.5961776,3
NME3,20.619722,6.5925503,8
JPH3,22.961777,5.181532,4
SLC25A37,21.50287,3.2597182,6
ARHGEF40,21.741928,6.875378,2
FOXQ1,25.517736,4.578203,4
ASIP,26.020163,3.3104746,4
IFI30,23.334541,4.309459,4
AC016252.1,24.068445,4.5727296,4
AC012615.2,25.140985,5.2769213,3
OR8D1,26.114567,5.4525437,3
LINC02250,22.937092,6.741916,8
ZNF286A,27.451847,5.8618326,0
UNC119B,27.764305,6.4388294,8
AC092683.1,24.73299,8.985293,5
PPTC7,27.071033,6.454763,0
AC007391.1,25.53515,4.9479594,4
OR52I2,26.078156,4.2193365,4
NAALAD2,25.23556,8.158167,0
GFM2,22.152657,6.141675,2
AC107375.1,23.823473,6.2875547,2
SGSM2,21.206663,6.2774563,8
NCBP1,24.101532,8.554499,2
PDC,27.12183,5.2662344,7
NRK,25.897854,6.4566927,3
AC022167.1,25.988825,5.2044287,7
AC005013.1,21.685932,7.7409286,8
SPPL2B,21.422499,7.7029085,8
ZNF180,24.835938,8.522627,2
AP001107.1,27.384106,7.730335,0
RRP15,21.997849,3.8984983,6
WNK3,21.762884,4.9906044,8
LNX1,23.775036,3.3788078,4
AC003991.1,22.984297,5.263685,8
EDRF1-AS1,26.679667,4.2631764,3
MUC1,26.425976,4.4590807,4
VSIG10,20.627602,6.3746,8
PCDHA13,27.870024,5.1096225,7
MCM7,21.328167,9.817582,8
RPL22L1,22.8005,1.3821182,8
C22orf46,24.867167,7.5076127,1
AC096741.1,24.79869,3.6757028,4
AP001178.2,26.28518,4.7319813,7
AC034111.1,21.115768,6.932957,8
MNX1,23.959686,6.213034,2
MANSC1,21.030565,5.801105,8
EPB41L2,24.597376,9.141962,5
AC006441.1,25.837614,7.44133,0
ST3GAL3,21.700127,7.2775455,8
NME9,26.365623,5.2399783,0
AC245060.6,27.077036,6.144012,5
AC110491.3,25.21145,3.8931231,4
PDE4DIP,27.317648,6.5958242,0
SYT7,21.289434,3.2894142,8
FAM95B1,25.020164,6.7746606,8
AC008937.2,25.875542,6.303534,0
RALGAPB,24.512693,7.143899,5
IDH1,25.066315,6.2645626,1
PAX7,22.44261,3.8267677,6
AC008655.1,27.502584,6.465845,0
AC079354.1,25.912825,6.181337,0
AC010538.1,20.588953,6.944352,8
ZNF808,26.216133,7.009347,7
CREBZF,27.064638,7.4561787,3
IGF2BP2,24.313559,7.3338532,1
ZNF197-AS1,25.048391,5.950697,7
PLEKHD1,26.895683,7.1703258,8
AC078962.3,25.471754,3.8628213,7
ZNF595,21.559383,7.087873,8
SLC36A4,24.014536,9.0650425,5
ACP6,24.78442,3.7225637,4
AC015853.1,24.106157,3.597647,8
ATP6V0A1,23.862778,3.57077,3
ANKRD17,24.052729,6.8448253,1
AL133375.1,26.030823,4.7634726,8
POTEF,27.317415,6.4838376,3
MALSU1,20.175386,6.22302,8
THBS2,26.445536,3.7499619,4
CLCN7,23.01353,8.010305,2
INTS9,24.438751,6.608909,2
SEC61A2,25.892565,5.397752,7
ATXN3,25.33302,2.822055,4
TMEM86B,24.754345,3.980992,4
WRN,26.817663,7.770203,1
MAML1,23.814716,8.104313,0
AC138969.1,26.903942,4.11755,7
C3orf62,22.860468,8.012227,2
AC022144.1,25.30877,4.923449,4
UGGT1,24.451284,8.458587,5
LSM5,-1.852947,-0.39818153,8
AC017002.3,26.515562,4.887315,7
PEX26,24.328253,7.6990404,5
MAP3K4,27.0828,7.4689026,5
TNKS,25.174103,8.2653675,5
POLR2A,25.639767,8.443053,0
LRRC66,25.791342,3.7522454,4
CSAD,21.145382,7.1786995,8
AC136475.3,26.692436,4.095921,7
TUBGCP6,27.680222,4.7326508,0
SMYD3,20.301903,5.8347406,8
SPATA6L,20.843557,6.7663527,8
VASH1,21.805079,6.95018,2
CENPF,22.214485,10.724468,8
ZNF507,25.647804,6.699078,3
CLEC4F,21.567408,6.719534,8
IQSEC2,23.218765,4.8144307,8
CEP170,25.301355,7.2106743,1
CLUH,22.070185,5.232811,2
CLRN1-AS1,22.964432,6.0091596,2
AC068620.2,23.985317,5.401948,2
NRIP2,25.375782,5.4150605,7
TGFBI,24.324566,6.5650754,8
AC138956.2,26.112022,2.8664484,8
ZNF44,24.426123,3.6592476,4
AL020996.1,25.097832,2.9299228,4
AC120498.9,25.978247,4.181245,7
EPM2A,22.565472,6.3138623,8
STC1,27.001404,3.271503,4
TNNC2,21.948399,3.5860095,6
GIN1,25.826025,8.193857,5
TTC33,25.653671,6.5956364,8
C9orf72,25.176321,7.722013,8
GATAD2B,26.163742,8.016601,5
MYCBP2,23.346922,7.964066,2
PCOLCE-AS1,24.527052,3.7103252,4
UBE2H,22.792868,3.0419977,6
LINC00884,23.484388,6.4406514,8
SLC38A9,22.25852,4.5640545,4
AL138731.1,26.13049,5.32435,0
RAB21,27.602463,5.0887327,7
MAML2,25.503456,7.714974,1
ESRRG,23.642963,3.3857539,4
METAP1D,21.301027,4.1770144,6
FAM19A1,24.856277,2.709481,4
SLC15A4,21.253098,5.147027,8
DCP1A,24.014711,5.4461145,7
HECTD4,25.278866,4.9206223,3
CACNA2D3-AS1,25.593504,7.1064286,0
AC091982.3,27.176868,6.2706494,0
RAPH1,24.282125,6.529464,3
ZNF496,22.309614,7.0522094,8
B3GALNT2,22.670803,2.9230165,8
AC011511.5,23.008612,3.6717293,6
AP001157.1,25.42121,7.6155634,7
AC010320.3,24.501741,5.8419166,2
DSEL,21.022728,5.4860296,8
ANKRD36B,25.715342,8.831372,5
OR8A1,25.416351,4.900815,8
ZFP28,22.792309,5.750392,2
JUND,20.968704,5.453082,8
MAFA-AS1,21.317549,3.7282605,8
BVES,26.543327,7.3360043,5
PTPN3,25.195269,7.159961,8
AKAP13,25.952917,7.1694546,7
AC009962.1,27.273926,6.750818,8
GRTP1-AS1,26.638586,4.6724353,8
DDX42,24.17449,8.826289,2
MIF-AS1,26.742262,7.193954,0
AL138963.1,26.8259,7.7939053,0
CNEP1R1,23.129517,9.029238,8
WSB1,27.469738,4.2306414,9
PTCD1,25.553858,4.819716,4
IGFBP7,22.84942,7.8163104,5
VPS13C,24.489231,6.0196304,1
PPP5D1,27.191437,4.311695,8
AC096772.1,25.989714,4.263253,4
KIZ-AS1,24.141542,5.508078,8
AC090510.2,23.191763,8.160525,8
FN3K,23.116484,3.5997303,4
F2R,25.418758,8.743099,5
A2M,25.555729,5.4514213,0
AL160006.1,24.08496,4.1753597,4
AL445472.1,23.076353,6.698482,8
ZNF30,24.611824,7.5409627,0
USP53,26.082823,5.0338798,7
MEF2D,24.85937,3.8637645,4
AC026333.4,24.594963,8.9970875,0
AC090337.1,24.038738,5.7392635,5
NCAPH2,23.891605,5.651028,8
HSDL1,20.95348,6.7509904,8
ENO3,20.085224,4.925745,8
KCNAB1,26.706474,5.127965,3
TAS2R5,25.662107,3.8421185,4
CHEK2,22.75563,9.786248,8
CALCA,27.58158,4.598469,8
COMP,25.01112,8.607821,8
TXNIP,22.410717,3.8469074,6
CR786580.1,24.57728,4.1132536,4
NR2F1-AS1,22.724657,7.282021,8
NSUN3,22.399815,3.7259207,8
LEAP2,26.020924,4.141431,4
ATP2B1,22.168795,7.38074,2
CLUAP1,25.21264,4.659895,8
HOXA-AS3,25.33745,5.4687743,4
OR8D2,22.864744,4.480549,4
TNRC6B,24.833862,6.975915,1
RAB6A,23.243633,2.5710025,8
TTC9,23.205372,7.3134294,8
KHDRBS3,27.98375,4.5028067,8
SVIP,22.043098,8.684786,8
PTGS1,21.375364,3.8500423,8
CA14,23.56386,8.049779,8
ZNF525,26.799185,7.7651744,5
NFKBID,20.55132,5.869262,8
AKR1C3,24.520031,6.463834,0
RREB1,25.824596,6.3439727,3
KDM4C,24.57139,3.7597945,4
GLMN,23.648685,8.187433,2
AP001351.1,24.808798,4.6234436,4
AL159169.2,23.868334,6.892293,0
MAPK4,22.48464,4.141724,8
BX255923.1,24.420938,5.342256,8
SCLT1,22.751467,9.826167,8
PRR22,24.008726,4.4305797,4
ZNF66,24.286573,8.21546,2
LINC00598,26.94493,3.8464444,8
ZNF680,25.281172,8.949292,5
BRCA2,23.42996,9.613003,8
ITGA11,25.137207,4.9485173,8
FCHSD1,23.563503,5.7634454,2
AC004771.4,25.299223,6.204519,7
HOXB8,25.182407,3.6925924,4
SSPO,24.284832,4.001065,4
AC022973.4,24.22506,7.3662615,0
ADCY10,22.807196,5.062447,8
PRPF18,27.718037,6.8230624,0
SHISAL2A,23.003656,4.7543645,4
ARL8B,24.717512,7.9710865,8
PDE7B,25.695034,4.577892,7
PPL,26.367071,4.9544783,7
LIPE,24.857462,7.7371807,8
SCML1,27.073606,2.5135128,8
CREB3L2,23.280348,5.9086947,4
AC093788.1,22.296095,4.6685014,4
RASA4B,22.332125,4.276507,8
DNMT3B,24.643093,9.112816,8
TRIP13,-1.7582386,-0.30401683,8
TNFRSF8,24.401224,4.913514,8
AC027682.3,24.78877,4.995053,4
AC104389.4,25.61641,5.004256,7
AC130650.2,26.43489,6.5156975,0
AOC2,25.992027,3.229881,7
AC008758.4,25.963842,3.2191656,4
HINT3,26.856607,4.0158615,7
MNAT1,21.167002,6.4381213,8
JPX,22.136932,7.169092,2
DDX46,22.36409,7.399784,2
ADPRHL1,25.70048,7.3673434,8
AC109597.2,22.81011,4.3043365,4
SYNE2,23.112429,9.464882,8
KDM3A,25.904211,4.699435,3
TMEM65,23.93663,8.316358,0
BMPR2,25.258036,4.9666615,9
AL391684.1,26.526178,4.2125316,4
AC080013.1,23.954088,7.2498555,0
DYNC2H1,24.762482,5.596097,3
AL591848.4,25.564344,3.5575316,7
LEPROT,22.710827,6.762395,2
AC079209.2,26.69291,7.3130374,0
COL2A1,20.839783,7.607468,8
CCDC189,20.868423,5.8241506,8
ITGAV,24.217724,8.28375,1
AC245008.1,27.532658,5.6387177,0
AC109454.2,25.897943,7.6371803,0
AL008726.1,26.575136,8.148342,8
LCA5L,26.489668,5.633728,7
SLC30A6,24.028751,7.930406,2
AC073263.1,26.403624,7.120818,0
KLF6,25.206793,2.4447079,8
FAHD2A,23.09557,6.5000095,2
RNF150,24.73174,3.413452,4
PRRG1,25.452888,7.968816,0
FALEC,25.067553,4.5497127,7
AL590133.2,27.200396,6.930253,0
AC015912.3,27.066807,3.9653022,7
SLC36A1,23.53914,6.4511304,0
SOX21,24.374142,5.86232,0
SMPX,22.949501,3.1884167,8
AC026740.1,25.392162,7.7178016,8
RBP2,27.621952,4.1595745,8
SIM2,23.541784,3.882119,6
MYL6B,19.773973,5.1715236,8
CLCN2,26.246593,5.9858184,7
SH2D3A,23.430948,4.4548373,4
TBC1D5,21.731346,7.308831,8
KMT2A,25.31391,8.795437,5
ALKBH3-AS1,25.978947,4.579783,7
XRCC2,23.330719,9.152794,2
PPP2R2C,24.704737,4.765163,4
AC004477.3,26.811678,5.8616843,8
CACNB3,21.13863,5.681669,8
IP6K1,24.104858,8.991435,8
CCT8,22.803125,1.3379391,8
CYP17A1,24.119877,6.1530604,8
P4HA2-AS1,25.31864,3.8766217,8
MPHOSPH8,21.095688,6.18759,8
JUN,22.935377,2.4199014,4
BAZ2A,24.207699,3.5030184,4
HES1,27.191174,4.427567,8
PLAC4,27.737654,6.2190375,0
TBC1D3L,25.51374,5.950464,0
DDIT4,22.946474,1.9715536,8
SOX6,23.186234,5.4662457,7
CDK14,24.992554,8.492343,8
PLEKHG5,21.559782,2.9771428,6
CASP8AP2,23.585463,8.280053,5
ZBTB25,25.334826,7.32747,0
C9orf147,24.792692,7.8338485,8
ETV1,23.96762,4.678242,7
AP000350.7,24.774141,3.0534396,4
AC092053.3,23.897118,3.3692665,4
SECISBP2,22.300756,5.3149414,2
CCDC39,26.616552,6.017653,7
DISP2,24.932432,4.5629096,7
CUX1,21.847559,4.7734346,8
AC244517.4,24.635632,4.843679,7
LBR,26.093672,8.997828,0
EREG,27.518734,6.6847577,8
GRK7,22.203852,4.0371504,8
AC025176.1,24.45522,9.109691,8
SRGAP3,22.663982,3.0350463,6
AL121957.1,25.031548,3.2472517,4
PPP3CA,25.360674,6.8960543,5
XPO4,23.79309,8.116404,2
AC005224.1,23.289686,5.2580457,4
ACTN2,22.58274,2.9411943,6
KPNA2,-1.9096565,-0.45474148,8
SIK2,26.468586,8.345704,0
TRO,25.865795,5.740443,7
KIAA1614,24.837433,8.011524,2
WDR31,24.168293,8.078913,2
RBM12B,24.743387,8.823993,1
EGOT,23.70707,2.9262815,8
PEBP4,24.603874,4.396415,8
ZNF790,25.577099,3.1613278,4
LINC00311,25.963955,8.824031,0
VPS13B,24.865017,8.102289,0
TRPM3,25.21436,6.891211,0
RUFY2,26.406237,7.6668463,3
EAF1-AS1,24.993202,3.7322025,4
MIR137HG,24.720972,5.30202,7
RAD18,24.258488,9.084694,8
GRIA1,26.19732,7.7667174,0
AC129102.1,25.694746,6.240878,0
PRDM7,24.960249,8.0894,0
LOXL2,20.063614,5.4409842,8
LZTS3,24.03405,3.689923,4
CCDC146,26.715652,6.4076705,0
TCHP,24.164673,8.383402,2
AC011591.1,22.558502,7.096871,8
PLCE1-AS1,25.245634,5.6554017,7
SQLE,21.480274,4.0620365,6
GPR12,27.530104,6.407524,8
CORO1C,22.559412,6.9248247,2
AC104350.1,25.966702,4.4725504,7
AL157832.1,25.667425,6.014487,0
AC011294.1,24.482662,5.098225,4
A1CF,26.402384,4.33347,4
SPECC1L,25.856028,8.360535,0
FAM13A-AS1,25.53715,5.161589,7
AF129408.1,22.911278,4.5909805,4
POU4F1,21.648428,6.96914,8
FER1L6,24.55109,5.0441227,4
TRPV3,22.11816,4.4439754,8
MMP9,23.374825,3.1890519,4
RAP2C-AS1,24.825098,3.75097,4
ZNF251,26.444393,6.8977156,0
AL359504.2,22.009659,2.6369903,8
CEP95,26.82503,6.4570813,3
DCTN4,27.959063,6.397837,7
SPN,26.621397,5.5898657,8
AC145124.1,25.35642,6.8153434,1
PCF11-AS1,24.824718,5.0590534,7
AC020741.1,24.837627,5.353781,4
AC010768.2,26.442493,5.405638,0
EMX2,25.429163,4.8501625,8
ANK2,23.781456,4.5970964,7
NCKAP5,26.366753,7.2119875,1
ZNF597,24.63422,4.0516214,4
HEXIM1,27.550331,4.6857805,3
AC008764.2,22.592325,8.720492,8
CNOT6,24.875433,8.73345,0
AC027097.1,23.375345,5.65398,0
CCDC163,25.01038,5.380604,0
SYNGR2,21.811182,3.4726508,6
ZNF567,24.382862,8.882793,5
ZNF81,25.050314,4.491528,7
AC120053.1,26.81598,6.08113,7
PPP1R12C,20.631664,7.591081,8
TTL,23.53553,8.613179,5
PAN2,25.745224,5.0745554,0
LARP4B,24.674904,7.753188,2
CGNL1,25.842993,7.1729417,8
AC005726.2,23.125925,4.937738,8
AL354836.1,23.168228,4.588091,4
KLHL15,27.793268,6.399695,0
MEG3,25.458132,4.6588855,9
TIAL1,22.833796,8.426476,8
TBCE-1,24.976242,3.3568385,4
AL136038.5,26.485361,5.613017,0
RUNX2,27.150234,3.2474504,8
CRY2,23.321442,3.2137685,4
AC008378.1,25.094452,5.017536,4
ALG11,26.896496,5.624319,3
LINC01219,23.93913,5.4696603,0
AP003110.1,26.159805,6.7562737,0
PAXIP1-AS2,23.92165,5.152483,3
KIDINS220,26.837952,4.942933,9
AC097103.2,23.117556,6.045922,4
FO393401.1,23.84434,6.7458544,8
AC016493.1,22.935966,4.6807637,4
RFPL1,26.27759,5.5621247,0
PPP6R2,25.615017,6.952769,9
AL078459.1,23.469805,3.9519,8
SIX1,20.748667,5.809765,8
MKRN2OS,25.338936,4.9287953,8
STAT3,23.245377,2.9408636,6
TUBA1A,20.83571,6.1070404,2
PDE5A,25.587334,8.132856,0
AC092958.1,23.659216,3.5673935,8
AL157911.1,26.18203,6.7068105,7
AL022322.2,25.769125,3.3425,7
AL513548.1,25.184946,4.2993875,7
Z99289.1,24.89485,6.349935,5
CCDC93,25.165546,8.586452,0
GHRL,24.861616,5.4950204,2
UPK3B,27.696064,5.4591103,0
PPP3CB,24.994862,6.4136934,0
KLHL5,24.110918,7.888623,2
WDFY3,24.596308,5.6045923,0
AC019129.2,23.647655,6.6555963,8
AC110769.2,26.176088,5.849313,7
HNRNPUL2,27.329391,7.8236566,0
AC009021.1,24.91853,4.184841,4
LINC00492,25.594944,6.858956,8
C4orf33,25.696884,7.804537,0
IQGAP2,27.732845,7.0465755,0
AC110813.1,25.944881,4.070472,4
SMG5,25.50498,7.385371,5
AC114730.2,23.661198,2.9307456,4
FAM219B,22.94777,6.5277495,2
NOL6,22.464983,4.378923,6
LRRC17,23.457092,6.7363706,1
TMEM144,22.357954,4.9640117,2
SPATA32,25.809938,5.5577097,0
ZNF578,26.376793,4.6043506,7
PRRG3,25.276258,5.226266,4
COLCA1,22.17734,7.361053,8
INTS2,26.987078,7.437783,1
ZNF253,25.747404,7.0144506,3
AC020915.1,23.356203,3.2474735,4
AC012435.2,24.0443,5.100656,8
AC140912.1,27.35937,4.487618,8
ZNF182,25.194624,3.7530353,4
NECTIN3,23.501347,1.8213687,8
SLCO4A1-AS1,24.918362,5.9286547,0
SFTA2,26.795872,4.8563056,8
JUNB,20.048326,5.8029923,8
SMARCA5,24.12789,8.192896,1
CEP350,25.51959,8.983486,5
LINC02541,27.378489,6.539904,8
DDIT4-AS1,27.540125,5.052562,3
AC106795.5,22.291939,4.3502235,8
DDX47,22.91634,2.916391,4
UBOX5-AS1,22.908453,6.973592,8
TMEM79,21.28566,5.913474,8
WDR92,24.140085,8.103826,2
SULF2,25.835886,4.650103,0
ZNF618,20.59214,6.4616957,8
MRVI1-AS1,23.749216,5.3729305,4
AC017002.1,22.912052,5.9423103,8
LCOR,25.979643,8.059699,5
PGGHG,21.43254,5.681151,8
MTHFR,23.657904,3.7642298,3
AC005014.2,27.226332,6.7600393,0
ALG6,21.341629,7.3570695,8
AL358781.2,26.423866,5.7989473,0
YEATS2,24.518663,8.343546,1
SYTL2,23.378153,3.90172,3
SCN2B,26.633228,4.1616225,8
AL390728.6,26.218288,8.313354,5
RAB15,24.572565,9.220869,0
Z69666.1,23.963488,5.0297523,8
ANKS1B,26.946535,7.4080253,7
AL035563.1,25.576193,3.9487777,7
IRF9,26.57868,6.413596,8
IFIT2,22.601683,3.921836,8
PCCA,24.331205,2.5725303,8
AC113349.1,23.521494,5.916975,2
GNG12-AS1,24.177197,4.4245963,4
TICRR,-1.8455818,-0.39134306,8
EFCAB7,25.823273,8.942119,0
SIGLEC10,26.471542,4.0539675,4
PARK7,19.74024,5.3618035,8
AC027277.1,24.103113,6.198252,8
PLXNA2,23.085794,4.721065,2
AC110285.2,27.067774,7.7666245,0
TRPM4,21.957352,3.096246,8
AL451062.3,25.699888,4.5124073,7
Z95114.4,24.574934,6.3683453,8
SCFD1,23.6772,3.8983102,4
AC012254.3,27.586206,6.5320044,7
GSK3B,24.800955,6.4779205,7
USP24,26.081873,6.4688253,3
ERAP1,26.902256,4.684475,0
AC113382.1,24.52946,7.4118586,2
PTAR1,25.983294,8.591031,0
NAB1,22.465952,8.28347,8
TRIM66,23.414034,6.3646154,2
PSMD5,22.291988,4.992394,8
SLC30A2,23.410166,2.9348052,8
PDLIM5,27.097298,5.8017836,0
AL024497.2,25.217045,2.5291002,8
SZT2-AS1,25.07072,5.956549,4
AL356756.1,26.53155,7.400689,5
AL133370.1,25.764364,3.5534678,4
LYRM7,22.650902,7.734984,2
MARCH7,26.325384,7.2555776,1
AC005920.3,23.476452,7.44585,2
SEMA6B,23.44495,2.0987568,8
SLC27A6,27.332182,5.5715513,7
CUL9,23.310658,6.271995,8
NBN,24.782393,8.759559,0
B4GALNT2,23.842733,4.3725557,8
XKR4,25.449875,3.8646083,7
AC034102.5,23.02699,6.9260187,2
AFTPH,27.531754,5.4876685,3
RAD54L2,24.542648,8.611156,0
LINC01873,26.681791,4.4724536,0
ATP6V0A2,23.914906,7.5533824,5
TAS2R10,23.458826,5.8330894,4
DEPTOR,21.935007,3.104654,6
TAS2R31,24.79448,5.0339994,7
HDAC9,25.32101,6.6577463,3
NAT9,21.704596,3.3189511,6
ZNF451-AS1,26.461744,8.427283,0
TMEM154,27.42603,4.389729,7
KIFC2,21.760233,6.0310082,2
TBL1XR1-AS1,27.246916,5.3074193,0
CLK4,25.465693,3.5694306,4
MON2,26.950024,6.5907965,3
GAS5-AS1,27.3132,4.8877254,7
TM9SF3,26.283987,4.915908,1
AC114956.1,27.577162,6.731995,7
RFX5,25.447542,7.3699737,7
TSR1,23.504574,6.7898536,5
TWIST1,24.626255,5.3819222,8
ZBTB37,24.35586,4.2834606,3
TMEM260,25.055048,5.483311,4
ELL,26.209488,5.1217685,4
AC012447.1,23.087477,7.1165466,8
AL031846.2,23.876762,7.6371713,2
GPATCH2L,26.734188,5.320172,1
ZNF776,26.585085,7.3933325,7
ZNF605,26.918213,5.6517606,3
GALT,23.559746,3.2790902,4
PYGL,24.143017,4.011474,4
DTWD1,25.461195,8.03945,5
MTF2,25.920013,9.076658,8
LINC02367,23.408836,8.6543255,0
SGSM1,26.661867,3.6865258,8
AL138478.1,25.28268,4.2778,4
NHLRC3,22.198385,7.220808,2
KAZN,21.522736,4.080736,6
AC092069.1,21.776627,7.638459,8
C20orf96,23.935703,7.5031543,8
FBXW8,22.354172,4.7256575,2
MATN1-AS1,24.02762,5.5397015,4
AL162741.1,24.643871,5.8029485,7
DBF4,22.366947,9.725374,8
AC022540.1,24.74935,7.1812634,4
AL353593.1,26.38941,5.4209404,7
UBAP1L,27.23632,5.5027833,3
USP33,25.510128,8.125731,1
GPBP1,27.88607,4.8983955,7
AKNA,23.598259,3.6965704,4
RAB30-AS1,21.723803,7.000915,2
ULK2,24.814154,7.3158765,0
RGL3,25.790062,7.577876,8
ZNF772,25.966885,5.563487,0
AP3S2,26.309,6.596015,7
RLIM,25.336046,7.511939,7
PIWIL1,26.928452,6.327169,8
AC008440.2,24.90888,4.8952355,7
OR10D3,24.009695,6.273496,0
GRAMD4,24.161745,2.902432,4
ISL1,23.939205,9.858641,8
ZNF552,24.51584,7.5445423,5
AC009120.5,22.577911,4.1967974,4
RPS6KB1,23.892603,7.7868657,2
LINC02175,24.565893,5.906304,7
CU633980.1,25.00569,4.492872,7
UBR5,25.625662,7.647093,5
AC009318.3,25.637163,8.150685,0
OSBPL6,25.255629,5.830646,8
CRYAB,23.065924,2.557031,6
AC020656.1,27.01397,4.613533,7
AC103923.1,26.90427,8.027936,0
BNIP3,22.367115,1.5808597,8
AC087627.1,26.830029,4.1166263,4
NET1,24.05386,2.120437,8
POP1,22.555597,5.3698235,2
BRCA1,22.31533,8.938807,8
LINC02576,25.274418,5.3815465,8
ABCC3,24.7253,2.6523569,8
TFPI,24.39,5.520475,7
AC069368.1,23.745234,5.908137,2
CARD9,24.651995,4.873507,0
DBT,26.441063,4.3967366,7
FRMD6-AS1,26.289295,6.345786,0
POLL,20.978086,5.4838796,8
SLN,24.381248,2.9031196,4
SGSM3,27.55608,5.5259733,7
USP25,25.365412,7.302676,1
GHR,25.227175,6.056905,0
SRBD1,25.26001,7.837416,5
TDRD10,27.118149,6.455238,0
C9orf139,26.430174,3.3424208,4
ARPP21,24.244955,2.8466914,4
ZNF226,23.178177,3.1440501,4
OR52I1,26.500679,6.196164,0
ZNF169,24.398455,5.328659,7
OR8G1,24.535276,4.8085628,0
AC107871.2,23.912842,4.420475,8
OR13C5,27.147568,6.936937,0
ZNF780B,25.329859,5.5384755,3
AL160408.2,24.745075,5.0556216,8
ZNF516,24.209034,4.301972,4
ADM2,22.550411,3.982115,6
AL117190.2,27.018097,6.628313,7
AC135050.3,27.068031,6.5812817,0
AC111182.1,26.519804,5.4627786,8
SULF1,23.918827,6.7672887,2
NDC1,21.758383,8.287073,8
AL121845.1,23.421743,7.9947586,2
AL139022.1,24.936804,2.8709424,8
PTPN21,25.443018,8.116336,5
NUFIP2,26.85373,4.7729435,9
NPIPB13,24.231691,4.487873,4
AC073641.1,24.942125,8.585877,0
PLCG2,27.050377,5.6553044,9
AC010320.4,24.111902,3.518214,8
FBXL19-AS1,25.574348,6.281712,3
WISP2,24.32306,6.405695,7
HOXB9,25.196634,8.076825,0
MBD6,19.503342,6.1270776,8
DDHD2,26.52211,4.6821427,0
MAFB,26.307554,5.1497254,7
PPIAL4G,23.682695,2.8644893,8
ZNF141,25.553131,7.1475115,3
AC108463.3,27.37477,6.0765624,3
AC087392.1,25.970415,4.3313894,4
YAP1,22.105894,6.609669,8
BCL9,25.036139,7.2181525,5
AC026979.2,24.06302,2.5636337,4
AC245452.1,26.359148,6.732314,7
C21orf91,25.095453,7.3266277,5
USP9X,23.75113,8.116589,5
C1orf159,20.987537,6.7833076,8
CD207,24.78305,3.0770395,8
SLC25A13,21.129578,7.197034,8
ZNF304,25.167433,4.7337456,7
MIER1,23.021748,8.151525,8
MAMDC2,25.678501,5.790231,7
AL590666.3,26.078653,2.9933178,8
TOP3A,22.37512,8.176308,2
TAS1R1,25.394089,4.15718,8
MAGI1,25.50728,7.8956575,5
SMYD2,20.65249,5.8390174,8
AC127024.6,26.853132,6.5101695,5
MTERF2,22.67961,7.719463,2
AC099811.4,23.284616,5.263806,8
FBXO28,24.428022,6.4780397,5
MGAT4A,25.287146,4.9996204,7
AL353768.1,27.782183,5.5096536,7
CLEC2D,24.422115,7.0048285,5
SOCS6,23.022608,3.4909034,8
AC135050.1,27.367416,5.854572,0
LINC02456,26.41323,5.2488923,0
PLCG1-AS1,24.063248,2.6753044,8
LINC01763,25.768402,5.791973,0
ATN1,25.83875,3.3459306,8
STOX2,23.753956,7.2035475,2
SUCO,24.311838,8.628624,2
RORA-AS1,27.789268,5.039581,0
HSH2D,25.128199,3.3134484,8
MIB2,19.980358,5.786721,8
AC073957.3,26.848913,3.6189823,7
FAM111A-DT,24.525278,6.266946,0
COL7A1,25.131868,8.398783,0
AC068234.3,23.080486,5.101775,8
DND1,24.742167,6.6061316,7
AL355385.1,24.290606,4.828147,4
AC083798.2,22.218746,2.4658067,8
SERF1A,27.184252,4.9937778,0
AC005726.4,26.82547,6.0840683,0
AP001062.1,23.01075,6.8138638,8
NCBP3,25.880003,8.662211,5
CCNK,26.98299,6.9153194,7
AC253536.6,23.74716,5.7951007,8
PPIP5K2,27.055832,4.539031,3
CCDC17,27.381166,5.8765106,0
DPYSL3,26.845318,6.8841825,8
AC093525.7,26.610523,5.6628513,7
ATP10D,25.300072,6.7429686,8
PEG3,24.826717,3.9408743,9
TIMM23B,25.156258,6.096563,0
DYNLL2,23.332241,7.532284,2
UBE2V1,27.480381,3.9472022,0
C8orf44,23.655178,6.344753,2
ZNF397,24.688673,4.526562,9
TBC1D8-AS1,26.159208,5.8867373,7
TLR6,24.253132,4.4828687,4
ITCH,26.834558,7.3942347,1
CNTN2,26.775707,5.4136405,0
AC015688.6,25.868534,3.8404615,4
AL355001.1,26.250479,3.6752167,4
PILRA,25.686043,6.336178,0
ADAMTS13,25.508581,5.5007715,7
CACNA2D4,21.310328,4.062569,6
SNX33,24.094534,7.3252296,0
FKBP11,21.246206,3.713799,8
OR10H5,22.722013,4.3008904,8
LTB4R,24.50214,5.4036884,7
AC068831.1,28.013588,5.3319397,7
BCL2,23.702194,8.044517,8
PDE4D,25.173424,3.4723415,7
FAM160B2,24.545591,5.1709194,7
AC004158.1,26.663534,6.2082243,0
