x,y,population,cell_type,time
0.139144,3.182103,intermediate,intermediate,64.0
7.8403363,5.7040305,proliferative,proliferative,64.0
-1.0372683,5.0399294,intermediate,quiescent,16.0
0.6651682,9.623328,quiescent,quiescent,0.0
-0.46075287,3.235464,intermediate,intermediate,64.0
8.840481,5.695586,proliferative,proliferative,80.0
2.0783243,4.4049377,proliferative,intermediate,64.0
2.6388586,1.6177868,proliferative,intermediate,32.0
8.500078,2.1090977,proliferative,proliferative,80.0
-0.51834774,8.963509,quiescent,quiescent,0.0
-0.119006485,2.329224,intermediate,intermediate,48.0
1.114029,5.398003,quiescent,quiescent,16.0
-0.9562545,7.621606,quiescent,quiescent,16.0
2.7044485,1.8828677,intermediate,intermediate,48.0
8.133763,8.438482,proliferative,proliferative,80.0
0.2717574,9.269936,quiescent,quiescent,0.0
7.8948846,7.439577,proliferative,proliferative,80.0
6.9458117,8.908078,proliferative,proliferative,80.0
1.8920277,0.032355517,intermediate,intermediate,32.0
0.5005427,1.8558724,intermediate,intermediate,48.0
0.4530678,6.1167226,quiescent,quiescent,32.0
0.5715557,1.8591399,intermediate,intermediate,32.0
6.530022,8.001567,proliferative,proliferative,80.0
1.8423702,0.8124401,intermediate,intermediate,48.0
0.0008456698,4.8501396,intermediate,quiescent,16.0
2.402029,1.4598334,intermediate,intermediate,64.0
0.2437834,4.838985,quiescent,quiescent,16.0
4.5267553,2.9651847,proliferative,proliferative,64.0
6.7886558,5.080748,proliferative,proliferative,64.0
-1.2770662,7.6228437,quiescent,quiescent,0.0
3.468431,1.8418244,intermediate,proliferative,48.0
-0.9316582,5.106427,proliferative,quiescent,16.0
1.1908101,-0.2247298,intermediate,intermediate,48.0
0.9384532,2.5447183,intermediate,intermediate,48.0
2.262227,2.7083597,intermediate,intermediate,32.0
3.7397568,2.3710613,intermediate,proliferative,64.0
-1.8796256,3.6239245,intermediate,intermediate,32.0
-2.1868181,10.674772,quiescent,quiescent,0.0
2.240981,6.9601364,intermediate,quiescent,16.0
-1.1163228,3.6982512,intermediate,intermediate,48.0
-0.6104399,4.622735,intermediate,quiescent,16.0
7.2685738,3.1106308,proliferative,proliferative,80.0
8.155035,7.9344916,proliferative,proliferative,80.0
5.0068374,3.076143,proliferative,proliferative,48.0
-0.038105957,5.2389126,intermediate,quiescent,16.0
7.5978613,6.4008904,proliferative,proliferative,80.0
-2.318628,7.139337,quiescent,quiescent,0.0
0.0248379,6.6879296,quiescent,quiescent,16.0
4.728438,6.806249,proliferative,proliferative,80.0
0.7365889,6.582148,quiescent,quiescent,16.0
-1.8121561,2.7780933,intermediate,intermediate,32.0
-1.2967701,2.5818126,intermediate,intermediate,64.0
5.255195,1.6246527,proliferative,proliferative,48.0
1.4195881,1.6767818,intermediate,intermediate,32.0
0.7022751,8.216224,quiescent,quiescent,0.0
-1.0370924,1.9685782,intermediate,quiescent,16.0
-1.0501063,2.10572,intermediate,intermediate,32.0
0.9674407,4.8660626,quiescent,quiescent,16.0
0.8798905,6.011333,quiescent,quiescent,16.0
8.671265,5.381668,proliferative,proliferative,80.0
-0.32080346,2.068742,intermediate,intermediate,32.0
-1.4797913,3.0371187,intermediate,intermediate,32.0
8.263623,3.2004704,proliferative,proliferative,80.0
1.7014225,2.6993139,intermediate,intermediate,64.0
-0.78156817,6.217033,intermediate,quiescent,0.0
-2.3241847,11.930942,quiescent,quiescent,0.0
-2.211509,2.761073,intermediate,quiescent,16.0
7.959311,4.8240876,proliferative,proliferative,64.0
1.9701039,5.927388,intermediate,quiescent,32.0
-1.4834687,9.013001,quiescent,quiescent,0.0
-0.91882473,9.854643,quiescent,quiescent,0.0
5.6533837,5.683889,proliferative,proliferative,48.0
1.346865,-0.49365327,intermediate,intermediate,48.0
8.982946,6.934645,proliferative,proliferative,80.0
-0.8770158,3.007574,intermediate,intermediate,64.0
1.8601375,4.233024,intermediate,intermediate,64.0
1.0952294,1.0700755,quiescent,intermediate,32.0
3.742869,-0.018800458,intermediate,intermediate,32.0
1.2123682,4.6230803,intermediate,intermediate,32.0
8.874336,5.4133115,proliferative,proliferative,80.0
-0.85147864,9.810635,quiescent,quiescent,0.0
0.45474383,9.448953,quiescent,quiescent,0.0
1.1383274,1.3527498,intermediate,intermediate,48.0
0.73598546,1.050369,intermediate,intermediate,32.0
7.2394075,3.1245463,proliferative,proliferative,80.0
7.017959,5.1124034,proliferative,proliferative,64.0
1.026262,0.42477444,intermediate,intermediate,48.0
8.210928,4.834762,proliferative,proliferative,80.0
1.769511,4.6997433,intermediate,intermediate,16.0
2.3571193,-0.9538877,intermediate,intermediate,48.0
-1.1363593,3.8294828,intermediate,intermediate,64.0
8.091645,4.784258,proliferative,proliferative,80.0
-2.9948912,9.061256,quiescent,quiescent,0.0
-0.060269453,1.8978268,intermediate,intermediate,64.0
4.4114394,6.290434,proliferative,intermediate,64.0
-1.5997417,8.063546,quiescent,quiescent,0.0
2.5083866,1.0450457,intermediate,intermediate,48.0
-0.90870374,8.310565,quiescent,quiescent,0.0
0.20644039,3.2077675,intermediate,intermediate,64.0
-0.78125995,3.6527984,intermediate,intermediate,16.0
0.61038893,7.479992,proliferative,quiescent,16.0
-0.06457476,4.0334964,intermediate,intermediate,64.0
-1.6726204,7.3872128,quiescent,quiescent,16.0
4.565007,1.4690467,proliferative,proliferative,48.0
8.562787,8.424759,proliferative,proliferative,80.0
-0.17263786,2.6077304,intermediate,intermediate,48.0
-2.0597818,4.0407195,intermediate,quiescent,16.0
0.20792805,8.213472,quiescent,quiescent,0.0
4.393096,5.920902,proliferative,proliferative,80.0
3.4793856,-0.95029175,intermediate,intermediate,48.0
0.64602566,6.2510476,quiescent,quiescent,16.0
1.0287615,1.4851334,intermediate,intermediate,64.0
-0.8153348,2.3653672,quiescent,intermediate,32.0
0.291216,0.121170364,intermediate,intermediate,32.0
-1.68979,7.07226,quiescent,quiescent,16.0
-0.66098285,1.4112575,intermediate,intermediate,64.0
7.890465,3.821868,proliferative,proliferative,80.0
7.982503,4.282353,proliferative,proliferative,80.0
6.279595,5.391489,proliferative,proliferative,48.0
1.2748588,8.577253,quiescent,quiescent,0.0
-1.2232574,6.5703683,quiescent,quiescent,16.0
1.2418312,3.8787682,intermediate,intermediate,32.0
0.018167192,6.122868,quiescent,quiescent,16.0
-2.6182716,8.990398,intermediate,quiescent,0.0
-1.3936527,8.745305,quiescent,quiescent,0.0
1.5125643,8.026248,intermediate,quiescent,0.0
0.7817988,5.492579,intermediate,quiescent,32.0
-1.4687958,7.421278,quiescent,quiescent,0.0
6.071304,3.2670507,proliferative,proliferative,64.0
-0.09196526,1.5924089,intermediate,intermediate,32.0
-0.27749276,10.065129,quiescent,quiescent,0.0
-0.29056162,3.307831,proliferative,intermediate,48.0
0.7863073,1.6738054,intermediate,intermediate,32.0
1.7617074,2.6484463,intermediate,intermediate,48.0
0.7267202,2.8900177,intermediate,intermediate,64.0
1.0657971,6.424394,intermediate,quiescent,16.0
8.898694,5.139019,proliferative,proliferative,64.0
1.8053483,3.089654,intermediate,intermediate,64.0
0.6001909,5.2582765,quiescent,intermediate,64.0
0.007035523,5.976201,proliferative,quiescent,16.0
0.73379254,4.3478613,intermediate,intermediate,32.0
5.466879,4.3472586,proliferative,proliferative,48.0
7.4222317,1.1545961,proliferative,proliferative,80.0
2.8566654,0.26459995,intermediate,intermediate,64.0
-1.5652921,5.120735,intermediate,quiescent,16.0
-0.4668632,3.8241959,intermediate,intermediate,64.0
5.7313046,6.169354,proliferative,proliferative,64.0
0.109734185,0.29732907,intermediate,intermediate,48.0
6.466762,8.098932,proliferative,proliferative,80.0
2.3988981,2.2588768,intermediate,intermediate,48.0
-0.9871607,8.761752,quiescent,quiescent,0.0
1.1966215,5.0430408,intermediate,quiescent,16.0
0.5904617,0.27386126,intermediate,intermediate,32.0
4.256209,0.8546576,intermediate,proliferative,48.0
0.25926507,6.9526024,quiescent,quiescent,0.0
6.196037,4.1239724,proliferative,proliferative,64.0
-2.966809,9.131976,quiescent,quiescent,0.0
8.730628,2.0537443,proliferative,proliferative,80.0
7.874963,3.2939453,proliferative,proliferative,80.0
0.20182401,4.3874726,intermediate,intermediate,48.0
-1.1803052,10.345973,quiescent,quiescent,0.0
-2.1924117,3.7285926,intermediate,quiescent,16.0
1.5844414,0.61851645,intermediate,intermediate,64.0
2.2334201,1.4338343,intermediate,intermediate,48.0
8.397306,2.6032386,proliferative,proliferative,80.0
-0.15606405,7.5497017,quiescent,quiescent,16.0
-1.4900544,3.7531404,intermediate,intermediate,32.0
5.4548464,0.029050602,proliferative,proliferative,64.0
8.723351,7.533205,proliferative,proliferative,80.0
2.754545,1.2936711,intermediate,intermediate,48.0
-0.0016311569,2.160276,intermediate,intermediate,32.0
5.993233,4.73052,proliferative,proliferative,64.0
4.17801,1.0812182,intermediate,proliferative,48.0
5.621609,0.26162404,proliferative,proliferative,64.0
-1.9007144,11.01258,intermediate,quiescent,0.0
8.236976,8.022188,proliferative,proliferative,80.0
-0.50624067,2.9380898,intermediate,intermediate,64.0
7.494087,5.083009,proliferative,proliferative,64.0
-1.6005517,9.126858,quiescent,quiescent,0.0
-0.2610239,0.6915533,intermediate,intermediate,16.0
0.60915107,3.8387303,intermediate,intermediate,32.0
0.59724987,1.2104336,intermediate,intermediate,64.0
2.0444317,1.4707823,intermediate,proliferative,48.0
7.7926607,7.239081,proliferative,proliferative,80.0
7.491514,5.7338405,proliferative,proliferative,80.0
-2.845694,9.41965,quiescent,quiescent,0.0
1.516739,0.7940741,intermediate,intermediate,48.0
-0.5064346,1.5007718,intermediate,intermediate,32.0
1.0247079,2.1879714,intermediate,intermediate,48.0
-2.286136,9.943854,quiescent,quiescent,0.0
-0.7335461,2.6653063,intermediate,intermediate,32.0
3.0483706,-1.5042101,intermediate,intermediate,64.0
2.4173799,0.18723358,intermediate,intermediate,48.0
-0.7077335,9.840136,quiescent,quiescent,0.0
7.41742,1.0269942,proliferative,proliferative,64.0
-1.948768,8.256466,quiescent,quiescent,0.0
8.4087105,2.588745,proliferative,proliferative,80.0
0.9385284,0.03032277,intermediate,intermediate,64.0
0.96181977,2.0520546,intermediate,intermediate,32.0
6.781129,5.032774,proliferative,proliferative,64.0
3.108773,-0.41817367,intermediate,intermediate,48.0
-0.22266588,9.189285,quiescent,quiescent,0.0
-0.5004699,8.373099,quiescent,quiescent,0.0
0.39061657,4.5340133,intermediate,quiescent,16.0
6.3241053,2.2083786,proliferative,proliferative,64.0
-0.30933845,9.459586,quiescent,quiescent,0.0
8.51945,5.2492104,proliferative,proliferative,80.0
1.1361787,8.180942,quiescent,quiescent,0.0
5.386736,1.4380517,proliferative,proliferative,64.0
2.9796348,2.2059171,intermediate,intermediate,32.0
-0.48562405,6.081452,quiescent,quiescent,32.0
3.4771597,1.6854789,intermediate,proliferative,48.0
-1.678863,1.6532876,intermediate,intermediate,64.0
6.567655,6.7949677,proliferative,proliferative,80.0
7.858588,7.1986275,proliferative,proliferative,80.0
-0.45618054,10.022391,quiescent,quiescent,0.0
7.4399834,3.4801817,proliferative,proliferative,80.0
-1.1097398,9.958759,quiescent,quiescent,0.0
7.4280105,8.763481,proliferative,proliferative,80.0
6.4185386,7.1228166,proliferative,proliferative,80.0
-0.90750825,2.9690697,intermediate,intermediate,32.0
1.0047034,3.3432803,intermediate,intermediate,48.0
6.9849463,7.2311954,proliferative,proliferative,80.0
2.6045637,6.9306097,quiescent,quiescent,16.0
0.8570401,9.82492,quiescent,quiescent,0.0
0.46121582,4.326748,intermediate,intermediate,32.0
7.745876,3.2986798,proliferative,proliferative,80.0
0.4961875,0.28897047,intermediate,intermediate,48.0
0.12312811,6.8105564,proliferative,quiescent,16.0
4.441383,1.8319628,intermediate,proliferative,48.0
3.8028634,6.037566,proliferative,proliferative,80.0
0.41102517,2.2658,intermediate,intermediate,32.0
3.7005439,0.6504409,proliferative,intermediate,32.0
3.0989997,6.4967694,quiescent,quiescent,16.0
-1.2816162,5.8568707,quiescent,quiescent,32.0
0.75549024,1.3584028,intermediate,intermediate,64.0
-1.5892558,3.2707338,intermediate,intermediate,32.0
-2.4497554,9.51654,quiescent,quiescent,0.0
1.1353705,1.8523208,intermediate,intermediate,48.0
-1.3740218,7.220427,quiescent,quiescent,16.0
7.964693,3.1263084,proliferative,proliferative,80.0
5.343294,2.8796897,proliferative,proliferative,48.0
-0.09319787,10.33121,quiescent,quiescent,0.0
0.17854849,4.425832,intermediate,quiescent,16.0
6.520227,2.527235,proliferative,proliferative,80.0
5.766475,2.8764393,proliferative,proliferative,80.0
6.443998,3.048828,proliferative,proliferative,64.0
8.084907,3.337247,proliferative,proliferative,80.0
8.441544,3.4884758,proliferative,proliferative,80.0
6.191618,2.3941047,proliferative,proliferative,80.0
-1.3683267,7.055307,quiescent,quiescent,16.0
1.7659925,2.7938898,intermediate,intermediate,48.0
5.376707,0.78296876,proliferative,proliferative,48.0
1.7854856,6.557576,quiescent,quiescent,16.0
-2.1165042,7.1972394,quiescent,quiescent,16.0
3.360286,5.4110985,proliferative,proliferative,80.0
8.820458,7.3897796,proliferative,proliferative,80.0
1.8553596,0.4829879,intermediate,intermediate,48.0
-0.89593375,3.299491,intermediate,intermediate,80.0
5.322653,2.9074554,proliferative,proliferative,64.0
5.6003346,-0.03197943,proliferative,proliferative,64.0
7.800134,8.713712,proliferative,proliferative,80.0
-0.4372678,1.5143902,intermediate,intermediate,16.0
0.33239585,4.969979,intermediate,intermediate,32.0
0.28073376,4.130428,intermediate,intermediate,32.0
1.0062573,2.1818144,intermediate,intermediate,32.0
3.3114164,-0.02670004,intermediate,intermediate,48.0
-0.065243065,9.060253,quiescent,quiescent,0.0
2.8100615,0.08321433,intermediate,intermediate,48.0
7.106862,1.1762605,proliferative,proliferative,80.0
0.7072443,4.652804,quiescent,quiescent,0.0
7.515484,1.374779,proliferative,proliferative,80.0
2.5777469,0.40991402,intermediate,intermediate,48.0
4.349708,6.4145865,proliferative,proliferative,80.0
8.784252,5.7716355,proliferative,proliferative,80.0
7.654552,5.9055367,proliferative,proliferative,64.0
-1.6100525,2.8854856,intermediate,intermediate,32.0
-0.2516518,7.025823,quiescent,quiescent,0.0
7.640352,3.1421213,proliferative,proliferative,80.0
2.0251465,8.397186,proliferative,quiescent,32.0
4.007067,6.1148252,proliferative,quiescent,16.0
0.7641754,1.0299731,intermediate,intermediate,32.0
0.99369305,-0.29976308,intermediate,intermediate,32.0
8.211211,3.8664093,proliferative,proliferative,80.0
-2.5868294,7.1569076,quiescent,quiescent,32.0
6.0712504,1.8521978,proliferative,proliferative,80.0
7.370696,8.835151,proliferative,proliferative,80.0
8.223758,8.483636,proliferative,proliferative,80.0
-1.7628204,7.796431,quiescent,quiescent,0.0
-3.27063,9.386327,quiescent,quiescent,0.0
-2.606739,8.334054,quiescent,quiescent,0.0
7.791478,1.6687111,proliferative,proliferative,64.0
2.0311787,0.68883055,intermediate,intermediate,48.0
-0.6960096,5.8642073,quiescent,quiescent,16.0
1.0707153,4.131434,intermediate,intermediate,32.0
0.24397247,8.400835,quiescent,quiescent,0.0
-0.39354345,3.0444825,intermediate,intermediate,16.0
-0.20557041,2.2858918,intermediate,intermediate,48.0
0.824072,5.0924554,intermediate,quiescent,32.0
0.49869376,4.5540223,intermediate,intermediate,48.0
6.081032,7.9118958,proliferative,proliferative,80.0
-1.6409482,6.1780167,intermediate,quiescent,32.0
4.8966784,5.7483845,proliferative,proliferative,16.0
1.7457309,5.153813,quiescent,quiescent,32.0
7.9623003,2.6785038,proliferative,proliferative,80.0
-1.3977646,7.29415,intermediate,quiescent,0.0
6.99633,8.900763,proliferative,proliferative,80.0
-2.7288,11.975713,intermediate,quiescent,0.0
-0.43243358,8.230752,quiescent,quiescent,16.0
3.6477675,1.7318177,intermediate,proliferative,32.0
-1.8795766,9.833217,quiescent,quiescent,0.0
-0.16106856,0.95040536,intermediate,intermediate,32.0
1.9610236,0.008319272,intermediate,intermediate,48.0
-0.8982426,9.44545,quiescent,quiescent,0.0
8.272219,7.8066216,proliferative,proliferative,80.0
1.0412334,1.0292246,intermediate,intermediate,48.0
0.6380279,0.28609115,intermediate,intermediate,32.0
2.484796,2.2434018,intermediate,intermediate,32.0
1.5434972,1.3301489,intermediate,intermediate,64.0
-0.7245696,10.296069,quiescent,quiescent,0.0
-0.37883836,6.7528815,quiescent,quiescent,0.0
-1.1758745,1.5037272,intermediate,intermediate,32.0
0.49688572,6.273726,quiescent,quiescent,16.0
0.22911276,5.669582,quiescent,quiescent,16.0
5.6454496,4.9805903,proliferative,intermediate,64.0
-0.6450442,6.0341067,quiescent,quiescent,16.0
-2.2323685,9.35033,quiescent,quiescent,0.0
-0.8042798,2.24528,intermediate,intermediate,32.0
2.3087313,6.9708977,intermediate,quiescent,16.0
-0.6486981,2.486766,intermediate,intermediate,48.0
7.351693,8.825969,proliferative,proliferative,80.0
4.2327557,2.3629148,proliferative,proliferative,64.0
1.6541512,4.948417,quiescent,intermediate,32.0
0.6847151,8.734852,quiescent,quiescent,0.0
3.9729068,1.0628595,intermediate,proliferative,48.0
-1.8874136,4.8245974,quiescent,intermediate,32.0
-0.12523414,3.1668506,intermediate,intermediate,64.0
3.74178,1.2791893,intermediate,proliferative,64.0
1.1067276,6.5586042,intermediate,quiescent,16.0
-2.0895643,5.548504,intermediate,quiescent,32.0
-1.8872308,2.933809,intermediate,intermediate,64.0
0.5342816,8.419723,proliferative,quiescent,0.0
5.937204,4.2626514,proliferative,proliferative,64.0
8.457664,8.1709385,proliferative,proliferative,80.0
5.651488,7.0138803,proliferative,proliferative,32.0
3.910611,2.8261364,intermediate,intermediate,48.0
-0.9572673,2.6521406,intermediate,intermediate,32.0
1.343385,2.9604366,intermediate,intermediate,48.0
0.11755272,4.7176905,intermediate,intermediate,48.0
-1.6502873,10.540834,intermediate,quiescent,0.0
-0.29297456,7.082537,quiescent,quiescent,16.0
0.49903333,6.2737207,quiescent,quiescent,16.0
8.670729,5.2452826,proliferative,proliferative,80.0
-0.0711327,8.017666,quiescent,quiescent,16.0
8.688365,3.948417,proliferative,proliferative,80.0
1.3438023,4.940547,quiescent,intermediate,32.0
2.6712463,3.1123576,intermediate,intermediate,32.0
-0.6004681,7.1771846,quiescent,quiescent,16.0
2.5824516,0.68363714,intermediate,intermediate,48.0
-1.2440264,5.048782,intermediate,quiescent,16.0
-2.1184063,6.325156,quiescent,quiescent,16.0
2.5634935,0.08541086,intermediate,intermediate,48.0
0.047617983,6.5976076,quiescent,quiescent,16.0
1.2370117,2.1946638,intermediate,intermediate,48.0
-2.1344008,9.647559,quiescent,quiescent,0.0
2.0384007,1.2549738,intermediate,intermediate,48.0
3.727241,-1.2369235,intermediate,intermediate,48.0
-0.83339155,2.7661629,intermediate,intermediate,48.0
-2.740261,11.734686,quiescent,quiescent,0.0
2.5954576,6.413569,intermediate,quiescent,16.0
0.11055901,10.137266,quiescent,quiescent,0.0
-0.051885433,3.627471,intermediate,intermediate,32.0
7.0391035,7.3317256,proliferative,proliferative,80.0
0.7174206,5.973681,proliferative,quiescent,48.0
